comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
10154493560287749_10154499160332749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Den Krankenkassen kann es nicht genug Profit sein. Es wäre naiv zu glauben, dass sie zahlen ohne ihren Beitragssatz zu erhöhen. - Wenn Arbeitgeber stärker belastet werden, zahlen sie am Ende weniger Steuern. Wenn sie weniger Steuern zahlen, gibt es weniger Steiereinnahmen. Wenn es weniger Steuereinnahmen gibt, kriegen die Kommunen weniger. Wenn die Kommunen weniger kriegen, können Sie ihre steigenden Ausgaben nicht mehr stemmen und im Fall Dortmund bedeutet es Haushaltssicherung. Da die SPD geführten Kommunen in NRW in der Regel eher arm sind, nett ausgedrückt, wird es finanziell eng.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 12:08:19,0
10154493560287749_10154499168812749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Alexander Gon\xc3\xa7alves da Silva Möglicherweise sind ""leere"" Kommunalkassen auch immer ein Indiz für mangelnde Solidarität in einer Bevölkerung. Also diese Paranoia Behauptung von dem totalen finanzellen Untergang im Angesicht sozialerer Politik, die scheinbar zur DNA aller Konservativen gehört, die verursacht bei mir wirklich auch ein Stück weit Angewidertheit, zumal Vermögen, welche auf Erbschaft und Lohndumping durch Non Equal Pay beruhen, für mich auch kein Zeichen von Leistungsfähigkeit sind. Oder mit deutlicheren Worten: Wenn jemand vermögend wurde, weil er/sie durch innovative Ideen das Land und die Gesellschaft in die Zukunft führt, dann kann solches Handeln gar nicht genug belohnt und gefördert werden. Wenn aber jemand vermögend ist, weil er mit ererbtem Geld in seinem Keller eine Nerzfarm betreibt, wo chinesische Kinderarbeitssklaven unbezahlt kleine Pelzhandtaschen nähen, dann...naja'",b'Michael Hanke',2017-04-02 12:12:30,1
10154493560287749_10154499176517749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Falsch. Bitte schauen Sie in den Gesetzentwurf: Für die Wirtschaft ergibt sich durch die Modernisierung des 65 Jahre ! alten Gesetzes eine jährliche Entlastung von insgesamt rund 780.000 Euro. Die Entlastung durch Sachkosten beläuft sich dabei auf 238.000 Euro.\n\nFür die gesetzlichen Krankenkassen werden geschätzte jährliche Mehrausgaben bis zu einem niedrigen einstelligen Millionenbetrag erwartet. Für Länder und Kommunen hat das Gesetz keine Auswirkungen.',b'SPD',2017-04-02 12:17:09,2
10154493560287749_10154499199552749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'SPD Und wieso werden dann die Beiträge erhöht?',b'Eva Marion',2017-04-02 12:25:54,1
10154493560287749_10154499203857749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Das frage ich mich auch, Eva Marion.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 12:28:39,0
10154493560287749_10154499212082749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Die Krankenkassen entscheiden individuell, wie hoch sie den Zusatzbeitrag festlegen wollen beziehungsweise müssen. Wie es mit den Krankenkassen Zusatzbeiträgen weitergeht, hängt von den Einnahmen und Ausgaben 2017 ab. Aktuell gibt es gute Aussichten für 2017. Der Mutterschutz jedenfalls sorgt für keinerlei Grund, Beiträge zu erhöhen.'",b'SPD',2017-04-02 12:33:23,1
10154493560287749_10154499230797749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Also erstens sehe ich keinen sachlichen Grund, Unternehmen bei höherer Belastung nicht gleichzeitig auch steuerlich zusätzlich stärker zu belasten, erstens um die Vermögensschere wieder zu schließen, und zweitens mit dem Ziel unsere Wettbewerbsfähigkeit wieder zu senken, damit Jugendliche in Spanien/Portugal/Griechenland/Frankreich und Italien vielleicht auch noch einmal eine Perspektive bekommen. Und weiterhin sind mir die Geschäftsgebahren vieler Krankenversicherungen ohnehin ein Dorn im Auge, sei es durch die intransparenten Machenschaften im G-BA, oder durch ekelerregende Verhaltensweisen gegenüber Schwerstkranken. Ich verlinke hier mal einen älteren Artikel aus der Welt, der gut illustriert wie sehr die Moral in unserem Land verkommen ist: https://www.welt.de/wirtschaft/article119451754/Kassen-benachteiligen-Alte-und-Kranke.html'",b'Michael Hanke',2017-04-02 12:42:15,0
10154493560287749_10154499238547749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Natürlich, werden die Beiträge erhöht, wenn die Krankenkassen belastet werden.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 12:45:41,0
10154493560287749_10154499242822749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Für die Krankenkassen gibt es immer einen Grund die Beiträge zu erhöhen! Und das hier ist definitiv eine Steilvorlage dafür...',b'Knarf Albright',2017-04-02 12:47:36,2
10154493560287749_10154499247877749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Michael Hanke, wenn sie wollen, dass die Jugendlichen in Südeuropa wieder eine Perspektive bekommen, sollte die deutsche Regierung (GroKo) die finanziellen Daumenschrauben lösen und diesen Ländern den Ausstieg aus der Euro-Einheitswährung  ermöglichen.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 12:51:15,1
10154493560287749_10154499249362749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Absolut! Dies nehmen sie gerne als Aufhänger für saftige Erhöhungen.',b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 12:52:17,0
10154493560287749_10154499279232749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Alexander Gon\xc3\xa7alves da Silva Gerade im Falle des ""Grexit"" teile ich Ihre Einstellung, was auch die Einstellung des IFO Institutes ist. Hier kann nur eine Währungsabwertung helfen. Dennoch muss auch unser Lohndumping gestoppt werden.'",b'Michael Hanke',2017-04-02 13:07:36,0
10154493560287749_10154499322827749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Alexander Gon\xc3\xa7alves da Silva, Sie können aus welchen Gründen auch immer dagegen sein, dass mehr Mütter in unserem Land vom Mütterschutz profitieren. Allerdings nicht aus finanziellen Gründen. Für die gesetzlichen Krankenkassen werden geschätzte jährliche Mehrausgaben bis zu einem niedrigen einstelligen Millionenbetrag erwartet. Arzt- und Krankenhauskosten sowie Zahlungen für Medikamente, Prävention und Therapie wachsen stetig. Dennoch haben die gesetzlichen Krankenkassen im vergangenen Jahr ein Plus von 1,38 Milliarden erwirtschaftet. Das Polster der Kassen ist dadurch auf insgesamt 15,9 Milliarden Euro gestiegen.'",b'SPD',2017-04-02 13:25:17,3
10154493560287749_10154499342147749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'SPD Leider in erster Linie auf Kosten von Schwerkranken, denen die Kostenübernahme von Arzneimitteln verwehrt werden, die im gesamten europäischen Ausland erhältlich sind, worüber unsere renommiertesten Mediziner verzweifeln. Diese Schande muss auch zügig gestoppt werden. (https://www.youtube.com/watch?v=jl65qpdUmVQ und https://www.youtube.com/watch?v=_s28w3PHrrQ) Das ist so ein volkswirtschaftlicher Wahnsinn, dass Menschen hier zum Ziel der kurzfristigen Senkung der Lohn-NK in die Pflegebedürftigkeit getrieben werden, dass ich nicht begreifen kann, wie die Sozialdemokratie so ein Gebahren (auch Humanitär!) mitverantworten kann. Wie ist Ihre Meinung dazu?'",b'Michael Hanke',2017-04-02 13:34:39,0
10154493560287749_10154499345222749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Wegen der Flüchtlinge, die sind alle ab 2017 in der gesetzlichen Krankenversicherung ohne je einbezahlt zu haben.'",b'Georg Rötzer',2017-04-02 13:36:24,0
10154493560287749_10154499370237749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'@SPD Auch zu diesem Themenkomplex würde ich Ihre hoffentlich vorhandene Dialogfähigkeit begrüßen wollen. Wie ist Ihre Meinung dazu? Denn ich kann mich ja nur schlecht von einer Partei überzeugen lassen, die sich im Dialog bei wichtigen Themen scheu wie ein verunsichertes Lamm zurückzieht. Deshalb nochmal: Wie steht die SPD zu den Beschlüssen des G-BAs?'",b'Michael Hanke',2017-04-02 13:50:05,0
10154493560287749_10154499379297749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Der SPD-Mütterschutz geht zu Lasten anderer und sie verkaufen ihn als soziale Wohltat.',b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 13:54:07,1
10154493560287749_10154499381472749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Michael Hanke Leider fehlt mir bei diesem Themenkomplex die gesundheitspolitische Fachkenntnis. Am besten wenden Sie sich an unseren gesundheitspolitischen Experten Dr. Karl Lauterbach. Er wird Ihnen sicherlich kompetent antworten.\nhttp://www.karllauterbach.de/ [[SHARE]]',b'SPD',2017-04-02 13:55:06,3
10154493560287749_10154499482547749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Alexander Gon\xc3\xa7alves da Silva, selten einen größeren Blödsinn gelesen \xf0\x9f\x98\x82'",b'Patrik Holzgrebe',2017-04-02 14:44:04,0
10154493560287749_10154499491857749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Patrik Holzgrebe , man glaubt das was man glauben will. Wenn sie ihre Aussage präzisieren, könnte ich Ihnen sogar antworten.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 14:49:50,0
10154493560287749_10154499492962749,47930567748_10154493560287749,10154493560287749_10154499078137749,b';-)',b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 14:50:23,0
10154493560287749_10154499546397749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Alexander Gon\xc3\xa7alves da Silva, Sie schreiben: ""Man glaubt, was man glauben will."" Ist das der Grund, weshalb Sie den Kommentar ""Alles heiße Luft, vor  der Wahl wird vieles versprochen"" geliked haben? Nochmals: Nix versprochen und nicht eingehalten, sondern wie mehrfach geschrieben vom Bundestag beschlossen. Weitaus mehr Mütter  (und ihre Neugeborenen) als bisher werden ab dem 1. Januar 2018 davon profitieren.'",b'SPD',2017-04-02 15:19:12,1
10154493560287749_10154499555917749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Nur, weil es vom Bundestag beschlossen wurde, muss es doch noch lange nicht gut sein. Ob jemand davon profitiert, werden wir sehen. Die Agenda 2010 war ja auch sooo erfolgreich, dass man sich jetzt wieder von ihr distanziert.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 15:26:24,0
10154493560287749_10154499580407749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Genau. Junge Mütter interessieren ja schließlich keinen, also profitiert quasi niemand, wenn nur Mütter profitieren. Oder wie ist die Logik zu verstehen? (Ich hab übrigens keine Kinder, finanziere aber sehr gerne Kitas, Mutterschutz, Elterngeld usw. von meinen Steuern/Abgaben mit.)'",b'Bianca Walther',2017-04-02 15:40:30,2
10154493560287749_10154499583447749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Sie finanzieren alles mit! Nicht nur das Gute sondern auch das Schlechte.',b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 15:42:13,0
10154493560287749_10154499640482749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84 ""Sie finanzieren alles mit..."" Ja, meinen Sie denn, das weiß ich nicht? Bin aber nicht son Geizkragen, der Müttern den Mutterschutz missgönnt.'",b'Bianca Walther',2017-04-02 16:16:07,3
10154493560287749_10154499649642749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Natürlich sind junge Mütter zu unterstützen, aber nicht so wie es die SPD vorhat. Sorry, so funktioniert es nun mal nicht. Das Problem des Einen wird zum Problem des Anderen, oder wie?'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 16:19:55,0
10154493560287749_10154499797692749,47930567748_10154493560287749,10154493560287749_10154499078137749,b'Und wenn sie nicht und wenn sie nicht....Das ist eine Milchmädchenrechnung Die SPD wird eine Veränderung  bringen',b'Siggi Knaack',2017-04-02 17:28:20,0
10154493560287749_10154500501407749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Die SPD ist nicht die Lösung, sondern Teil des Problems.'",b'Alexander Gon\xc3\xa7alves da Silva',2017-04-02 23:52:31,0
10154493560287749_10154500548417749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Und genau das ist Sinn und Zweck einer Solidargemeinschaft. Das Problem des Einen wird durch Alle gelöst, wodurch das Problem des Einen lösbar und machbar wird und einen nicht vor den finanziellen und sozialen Ruin stellt.'",b'Fabio Knöß',2017-04-03 00:21:38,3
10154493560287749_10154500662227749,47930567748_10154493560287749,10154493560287749_10154499078137749,"b'Alexander, wären Sie im FDP-Forum nicht sinnvoller unterwegs? Hier überzeugen Sie niemanden, aber in einer Partei für Menschen mit anderen Vorstellungen von Gemeinschaftssinn können Sie sich vielleicht gewinnbringend einbinden. Außer natürlich, es geht nur um Lustgewinn. Aber das glaube ich nicht. Sie würden uns ja sicher nicht als Gratistherapeuten missbrauchen; das widerspräche Ihrem Prinzip, dass das Problem des Einen nicht dem Anderen zur Last fallen sollte. \xf0\x9f\x98\x89'",b'Bianca Walther',2017-04-03 00:58:06,0
10154493560287749_10154499115342749,47930567748_10154493560287749,,"b'Leider wird auf der verlinkten Seite nicht erklärt, wie das mit den Möglichkeiten für Selbstständige konkret sein soll.'",b'Nina Gerling',2017-04-02 11:41:09,0
10154493560287749_10154499202312749,47930567748_10154493560287749,10154493560287749_10154499115342749,"b'""Arbeitnehmerähnliche Selbständige"" (also Mütter die selbständig arbeiten, jedoch wirtschaftlich abhängig sind, weil sie hauptsächlich für einen Arbeitgeber arbeiten)  fallen künftig unter das Gesetz. Was das genau bedeutet und welche Möglichkeiten Sie haben, können Ihnen unsere Experten erklären. Bitte nutzen Sie dafür unser Kontaktformular auf spd.de.'",b'SPD',2017-04-02 12:27:52,3
10154493560287749_10154500682587749,47930567748_10154493560287749,10154493560287749_10154499115342749,b'Danke für die Antwort. Echte Selbständige betrifft es also nicht.',b'Nina Gerling',2017-04-03 01:15:43,0
10154493560287749_10154499150742749,47930567748_10154493560287749,,"b""Mindestens genauso wichtig: Die finanzielle Absicherung der Mütter/Familien in der Elternzeit. Da fallen Studierede u.a. nämlich schön durchs Netz und stehen plötzlich vor finanziellen Existenzfragen. \nEine fixes Mutter-/Elternschaftsgeld auf einem überlebensfähigen Niveau würde mehr Gerechtigkeit bieten. Das muss man aber auch wirklich wollen. Soziale Gerechtigkeit kostet eben. Wäre aber ein enormer Zugewinn an Familienfreundlichkeit für die Gesellschaft. Auf geht's, SPD. :)""",b'Robert Weinhold',2017-04-02 12:01:46,1
10154493560287749_10154500722797749,47930567748_10154493560287749,10154493560287749_10154499150742749,"b'Aber es gibt doch sowohl Mutterschaftsgeld und Elterngeld auch für Studentinnen, plus Kinderzuschlag beim bafög, Kindergeld und notfalls diesen Kinderzuschlag, Wohngeld fürs Kind- es gibt   ne Reihe an Möglichkeiten für Unterstützung, unmöglich ist es nicht. Aber klar, besser geht immer :-)'",b'Gyde Hahning',2017-04-03 01:45:56,0
10154493560287749_10154500770532749,47930567748_10154493560287749,10154493560287749_10154499150742749,"b'Und wer kein BAföG bekommt, weil sie über dem Limit verdienende Eltern haben? Dann hast du 300 Euro Basiselterngeld und 192 Euro Kindergeld. Das wird knapp mit dem abgesicherten Leben, oder? Dazu kommt, dass der ganze Kram etliche Monate dauert, bis er fertig bearbeitet ist. Wie man sich in der Zwischenzeit finanziert: Das juckt keinen, außer die, die Geld von einem wollen. Wer nicht (klassisch) erwerbstätig oder erwerbslos ist, der fällt einfach durch das System. Und ja, besser geht es immer. :)'",b'Robert Weinhold',2017-04-03 02:32:52,0
10154493560287749_10154499187842749,47930567748_10154493560287749,,"b""So geht's SPD \xf0\x9f\x96\x92""",b'Aras Bacho',2017-04-02 12:20:34,1
10154493560287749_10154499201962749,47930567748_10154493560287749,,"b""Die SPD hat einige gute Ideen. Aber sie sollten die Wahl der Kanzlerkandidaten echt mal überdenken. Schröder habe ich als Medienkanzler noch gemocht. Er war gut nach Kohl. (Das war bevor ich noch weniger über Politik wusste als heute \xf0\x9f\x98\x89) Schulz als Kanzler nach Schröder - sorry.... aber es geht nicht um so 'n Ego Typen wie ihm. Fr.Merkel habe ich nicht immer gemocht aber sie hat mir als Wähler über die letzten Jahre gezeigt wie man Ämter ausführt. Durch ihr Vorbild bin ich auch in meinem Job gewachsen. Deutschland braucht jemanden von Fr. Merkels Format. Jedem dürfte bewusst sein dass Fr. Merkel auch nicht ewig regieren kann. Wenn die SPD so einen Charakter hat... - immer her damit.""",b'Torsten Wolf',2017-04-02 12:27:42,0
10154493560287749_10154499214837749,47930567748_10154493560287749,,b'alles heisse luft vor dem wahl wird vieles versprochen aber 2017 wird ihr euer wunder erleben',b'Michael Richter',2017-04-02 12:34:36,5
10154493560287749_10154499238537749,47930567748_10154493560287749,10154493560287749_10154499214837749,b'Falsch. Die Neuregelungen gelten im Wesentlichen ab dem 1. Januar 2018. Der Bundestag hat das Gesetz beschlossen: Künftig werden mehr Frauen vom gesetzlichen Mutterschutz profitieren.',b'SPD',2017-04-02 12:45:41,16
10154493560287749_10154499300452749,47930567748_10154493560287749,10154493560287749_10154499214837749,"b'Ich erlebe bei dem Deutsch gerade mein großes Wunder. Seien Sie doch ruhig, wenn Sie nicht vernünftig schreiben können.'",b'Johann Schneider',2017-04-02 13:15:22,0
10154493560287749_10154499559012749,47930567748_10154493560287749,10154493560287749_10154499214837749,"b'Johann Schneider Mal wieder so einer, keine Gegenargumente und deswegen auf die Rechtschreibung hinweisen.'",b'Sandy Schmitz',2017-04-02 15:28:01,1
10154493560287749_10154499583612749,47930567748_10154493560287749,10154493560287749_10154499214837749,"b'Sandy Schmitz was soll es für ""Gegenargumente"" geben, wenn jemand einfach Fakten (ein bereits beschlossenes Gesetz) bestreitet und als ""Wahlversprechen"" hinstellt?'",b'Regina Buge',2017-04-02 15:42:20,5
10154493560287749_10154499791812749,47930567748_10154493560287749,10154493560287749_10154499214837749,b'Noch so einer komm sag allen was deine Alternative ist jetzt sag nicht die Afd sonst muss ich Kotzen',b'Siggi Knaack',2017-04-02 17:24:30,0
10154493560287749_10154499792082749,47930567748_10154493560287749,10154493560287749_10154499214837749,b' [[STICKER]]',b'Siggi Knaack',2017-04-02 17:24:39,0
10154493560287749_10154499233032749,47930567748_10154493560287749,,"b'Wenn die SPD sich nicht so sehr gegen eine Wahlrechtsreform gewehrt hätte, stünde noch ein bisschen mehr zur Verfügung. So erwarten wir dank Überhangmandaten etc.im kommenden Bundestag die höchste Zahl an Abgeordneten...mit einhergehenden Mehrkosten für Gehälter+späteren Pensionen. Toll, wenn man eigene Parteikollegen so belohnen kann. Sozialstaat predigen alleine ist nicht genug. Sie sind in einer GroKo und hätten noch JETZT viele positive Dinge umsetzen können. Aber leere Wahlversprechen machen sich eben besser :-('",b'Sabine Hesse',2017-04-02 12:43:33,1
10154493560287749_10154499327562749,47930567748_10154493560287749,,b'Vom Elterngeld profitieren gut verdienende da es nach dem Einkommen der letzten 12 Monate vor der Geburt errechnet wird. Geringverdiener haben nicht viel davon.Besser wäre gewesen jeder Mutter das gleiche auszubezahlen.',b'Georg Rötzer',2017-04-02 13:27:34,3
10154493560287749_10154499329802749,47930567748_10154493560287749,,"b'Schwangere Frauen werden immer noch von Arbeitgebern gemobbt, trotz Kündigungsschutz.'",b'Georg Rötzer',2017-04-02 13:28:51,0
10154493560287749_10154499337292749,47930567748_10154493560287749,,b'Es wäre günstiger Auszubildende und Schülerinnen etwas über Verhütung zu erzählen.',b'Markus H. Krefeld',2017-04-02 13:32:38,0
10154493560287749_10154499432897749,47930567748_10154493560287749,10154493560287749_10154499337292749,"b'Hallo ,darüber wird doch schon in der Grundschule gesprochen .Also mehr geht nicht .'",b'Tara Harley',2017-04-02 14:18:32,0
10154493560287749_10154499451177749,47930567748_10154493560287749,10154493560287749_10154499337292749,b'Kommt nicht immer auf Quantität an\xf0\x9f\x98\x89',b'Markus H. Krefeld',2017-04-02 14:26:57,0
10154493560287749_10154499457502749,47930567748_10154493560287749,10154493560287749_10154499337292749,"b'Aber als mein Sohn 4Klasse Grundschule dann wusste wofür ich Slipeinlagen brauche und dies laut nach Schulschluss am Schultor schrie ,wo ganz viele Helikopter Mütter standen .Fand ich aber auch nicht so dolle \xf0\x9f\x98\x82'",b'Tara Harley',2017-04-02 14:30:08,1
10154493560287749_10154499458537749,47930567748_10154493560287749,10154493560287749_10154499337292749,b'Also etwas hat er ja schon gelernt \xf0\x9f\x98\x82',b'Tara Harley',2017-04-02 14:30:42,0
10154493560287749_10154499460607749,47930567748_10154493560287749,10154493560287749_10154499337292749,"b'Schön wärs wenn zuhause über all die Dinge gesprochen wird, statt es der Schule zu überlassen.'",b'Markus H. Krefeld',2017-04-02 14:31:49,0
10154493560287749_10154499465687749,47930567748_10154493560287749,10154493560287749_10154499337292749,"b'Ja klar ,mit 9 Jahren hätte ich jetzt aber nicht über meine Kosmetikartikel gesprochen oder eher Hygiene Artikel'",b'Tara Harley',2017-04-02 14:33:37,0
10154493560287749_10154499338627749,47930567748_10154493560287749,,"b'Wir haben in Deutschland eine mangelnde Familienkultur, anstatt Stolz und Froh zu sein wenn Paare sich für Kinder auch viele Kinder entscheiden werden diese ständig benachteiligt. Leute Kinder sind unsere Zukunft, sie wären alle nicht da wenn sich ihre Eltern gegen Sie entschieden hätten.'",b'Georg Rötzer',2017-04-02 13:33:10,3
10154493560287749_10154499704337749,47930567748_10154493560287749,,b'Als ob die SPD Familienpolitik  gemacht hätte....Kindergeld für alle aber deutsche werden kaum noch geboren....Warum wohl?',b'Ingo Nordmann',2017-04-02 16:42:13,0
10154493560287749_10154499786787749,47930567748_10154493560287749,,"b""Das ist ja alles schön und gut. Lieber wäre mir, die Regierung (gleich wer sie bildet)würde mal im eigenen Haus aufräumen:  Einfluss von Lobbyisten (so genannten Experten) beschränken, Erhöhung von Diäten durch die Empfänger selbst deckeln u.v.a.m. Nicht rumdoktorn an Kleinkram, sondern mal die wirklich wichtigen Dinge anpacken. DANN gibt's auch wieder Vertrauen bei den Wählern.Ich bin SPD-Mitglied!""",b'Nana Helten',2017-04-02 17:22:00,2
10154493560287749_10154499861592749,47930567748_10154493560287749,,b'Gebt den jüngeren Menschen ersteinmal Arbeit.....bevor ihr die Rente mit 70 wollt .\nDas ist doch mehr als UNGLAUBLICH...!\nMit der Agenta 2010 habt ihr genug Schaden angerichtet .',b'Rainer Nußbaum',2017-04-02 17:50:26,1
10154493560287749_10154500211802749,47930567748_10154493560287749,,b' [[STICKER]]',b'Nils Rode',2017-04-02 20:46:15,1
10154493560287749_10154500349542749,47930567748_10154493560287749,,"b'Oh, endlich mal was inhaltliches, wo ""Schulz, Schulz"" nicht mehr zieht!'",b'Mark Mauermann',2017-04-02 22:10:53,0
10154493560287749_10154500424017749,47930567748_10154493560287749,,b'Svenja',b'Ren\xc3\xa9 Köster',2017-04-02 23:00:30,0
