comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
1254031857999776_1254181481318147,148726998530273_1254031857999776,,"b""Libby fuck it's good to be a TD""","b"" 'Neill""",2017-04-10 10:06:13,1
1254031857999776_1254196574649971,148726998530273_1254031857999776,,b'Well done Sinn Fein .At least one political party has some backbone and principles .It is not all about greed',b'Christina Murphy',2017-04-10 10:17:45,34
1254031857999776_1254198671316428,148726998530273_1254031857999776,,"b'Fair play to Sinn Fein TDs, absolute DISGRACE of the other parties TDs!'",b'Emily Charlesworth',2017-04-10 10:19:12,6
1254031857999776_1254199507983011,148726998530273_1254031857999776,,"b""Nothing new there, they've being doing that for decades.""",b'Thomas Moore',2017-04-10 10:20:26,4
1254031857999776_1254200977982864,148726998530273_1254031857999776,,b'Well done sinn fein. The rest are only laughing at the people.',b'Ethel Keenahan',2017-04-10 10:21:40,8
1254031857999776_1254201194649509,148726998530273_1254031857999776,,b'We know who to vote in',b'Betty Dempsey',2017-04-10 10:21:56,1
1254031857999776_1254231817979780,148726998530273_1254031857999776,1254031857999776_1254201194649509,b'Sinn Fein all the way.',b'Patricia Mcnamara',2017-04-10 10:48:36,2
1254031857999776_1254203557982606,148726998530273_1254031857999776,,b'Well done Sinn Fein on this lead by example',b'Claire Woods',2017-04-10 10:23:48,5
1254031857999776_1254219944647634,148726998530273_1254031857999776,,"b'Well Done Sinn Fein, The True Irish Republican Party of The Irish People. The True Descendents of Wolftone, Pearse and Connolly. and the Men and Women of the Easter Week Irish Revolution of 1916. T.A.L. Y.N.W.A. [[STICKER]]'",b'Gerry McKay',2017-04-10 10:37:01,16
1254031857999776_1254225124647116,148726998530273_1254031857999776,,b'They should take it and give to the homeless',"b""Paul O'Leary""",2017-04-10 10:44:29,2
1254031857999776_1254229891313306,148726998530273_1254031857999776,,b'FG and FF aregreedy how can they sleep at night ?',b'Clare Magee',2017-04-10 10:47:14,0
1254031857999776_1254229974646631,148726998530273_1254031857999776,,b'I am 70 years old and live on 1250 Euros MONTHLY. I do not receive house assistance . Well done Sinn Fein. Shame on ALL the other TDs',b'Patricia Mcnamara',2017-04-10 10:47:19,10
1254031857999776_1254235231312772,148726998530273_1254031857999776,,b'We old age pensioners work all our live',b'Patrick Lynch',2017-04-10 10:52:13,2
1254031857999776_1254238267979135,148726998530273_1254031857999776,,b'to keep our TD in luxury. Fucking hell',b'Patrick Lynch',2017-04-10 10:57:30,0
1254031857999776_1254242607978701,148726998530273_1254031857999776,,"b""I'm guna put all my kids through TD class great job they have sure""",b'Keno Wallace',2017-04-10 11:04:05,0
1254031857999776_1254253954644233,148726998530273_1254031857999776,,b'Greedy bastards',b'Derek Harlowe',2017-04-10 11:15:54,1
1254031857999776_1254272177975744,148726998530273_1254031857999776,,b'The south is fucked. Everyman and woman is out to get their own. Place is a joke',b'David O hEireamh',2017-04-10 11:30:49,1
1254031857999776_1254284227974539,148726998530273_1254031857999776,,"b""Well done Sinn Fein your a credit to your Country not like that shower that's in power ,,,""",b'Bernie Herbert',2017-04-10 11:41:28,12
1254031857999776_1254294087973553,148726998530273_1254031857999776,,b'Well said John Brady brilliant a true peoples party ',b'Muireann Dalton',2017-04-10 11:50:25,0
1254031857999776_1254297274639901,148726998530273_1254031857999776,,b'A disgrace poor people hungry no conscience I hope you all remember this when it comes to voting',b'Margaret Murray',2017-04-10 11:55:11,4
1254031857999776_1254326461303649,148726998530273_1254031857999776,,"b""It does'nt make sence they just do what they want and fuck the tax payers i hope the bus drivers dont agree the goverment robbed us in 2008 and are still doing it while people die starve no homes come on Mary Lou and Co kick ars if we were in France Spain Greece they just close the country down NOW""",b'James Walsh',2017-04-10 12:28:52,0
1254031857999776_1254331594636469,148726998530273_1254031857999776,,b'Very true',b'Margaret Mclaughlin',2017-04-10 12:35:07,0
1254031857999776_1254359474633681,148726998530273_1254031857999776,,b'Sick and selfish',b'Colette Houlihan',2017-04-10 13:03:59,0
1254031857999776_1254382231298072,148726998530273_1254031857999776,,b'They should take it help people in nead',b'Mary Brennan Sterling',2017-04-10 13:30:00,1
1254031857999776_1254393547963607,148726998530273_1254031857999776,,"b'Shame on you, we have to say enough is enough.'",b'Maria O Reilly',2017-04-10 13:40:33,0
1254031857999776_1254402557962706,148726998530273_1254031857999776,,b'5 grand for what doing nothing',b'Martin Clarke',2017-04-10 13:56:19,0
1254031857999776_1254403361295959,148726998530273_1254031857999776,,b'5 grand for what doing nothing',b'Martin Clarke',2017-04-10 13:56:49,0
1254031857999776_1254424391293856,148726998530273_1254031857999776,,"b""Fair play it's the likes of the others that have the country the way it is did Mr Ross give up his ah no sure y should he's the reason there's no buses in rural Ireland it's true what they say if it's not in Dublin sure leave it coming up the 19th day of strike & I'm sure those people could well do with getting back to work but y should they loose their terms & conditions """,b'Wendy Harkness',2017-04-10 14:20:14,4
1254031857999776_1254427421293553,148726998530273_1254031857999776,,"b'Well done to Sinn Fein. Have to say very surprised with the Solidarity/ PBP, ( Paul Murphy?????) not at all surprised with the right wing LEECHES!!!!'",b'Paddy O Halloran',2017-04-10 14:25:51,8
1254031857999776_1254448394624789,148726998530273_1254031857999776,,b'clown',"b""Joe O'Neill""",2017-04-10 14:45:54,0
1254031857999776_1254453697957592,148726998530273_1254031857999776,,b'sick greedy basterds',b'Denis Moloney',2017-04-10 14:52:39,0
1254031857999776_1254459334623695,148726998530273_1254031857999776,,b'Leeches',b'Denny Faley',2017-04-10 15:03:05,0
1254031857999776_1254465371289758,148726998530273_1254031857999776,,b'Well said and those other TDs on the left have their hand out. Call themselves working class. It seems they are paraphrasing a old union song The working class can kiss my ass I got a cushy job st last.',b'Eamon Sean Gordon',2017-04-10 15:15:01,7
1254031857999776_1254479874621641,148726998530273_1254031857999776,,b'Think of what 5 thousand would do for a lot of peoplethere are so many Politicians now the country is bankruptthere coming out of the woodwork',b'Margaret Carey',2017-04-10 15:29:28,0
1254031857999776_1254506974618931,148726998530273_1254031857999776,,b'RealLy Disgraceful behavior from Adults should be ALL sacked',b'Ethna Colley',2017-04-10 16:02:29,0
1254031857999776_1254519601284335,148726998530273_1254031857999776,,"b'at last i thought i had a lot of enimies but they have taken a u turn and thanked me for my honesty,and in what i mean is the people who i told not to pay there water rates have said to me that i was right all a long the same people who paid and i said you wont get a refund of your money,so dont be fooled by fine gael fianna fail labour the greens,these are all been led astray by troika,again i will say it,we are only borrowing money of them and we are paying it back in big interest.we will never be able to pay back the amount of money we are borrowing,its collosal.id have to agree in the uk leaving they were right,and here we have enda kenny telling not to leave,you see hes ok he has no problems with his money and the rises they are giving themselves these are well trained corrupt ministers we have running my country,i have to say that the leaders who died in 1916 and 1922 must be turning in there grave.god help us this day'",b'John Long',2017-04-10 16:18:41,5
1254031857999776_1254533854616243,148726998530273_1254031857999776,,b'Well done John!',b'Josefa Hannon Flood',2017-04-10 16:35:56,0
1254031857999776_1254580037944958,148726998530273_1254031857999776,,b'Bravo Sinn Fein.',b'John Anthony Fingleton',2017-04-10 17:22:19,0
1254031857999776_1254692457933716,148726998530273_1254031857999776,,b'what have any of those goons done for Ireland that makes them think they deserve a pay rise?? things need to change!',b'Sean McGovern',2017-04-10 20:16:04,0
1254031857999776_1254716751264620,148726998530273_1254031857999776,,b'Irish politicians are nothing but scum ',b'David Nicholson',2017-04-10 20:55:47,0
1254031857999776_1254783204591308,148726998530273_1254031857999776,,b'None because they care for our country',b'Stephen Tully',2017-04-10 22:22:37,0
1254031857999776_1254900884579540,148726998530273_1254031857999776,,b'If the tax payer payes there wages it should be the tax payer that decides if they get a rise or not. Greedy bastards',b'Michael Gartlan',2017-04-11 00:53:44,1
1254031857999776_1254941251242170,148726998530273_1254031857999776,,b'Then not taking thewill not increase the payments to any charitable group as a result. I would rather see them taking theincrease and donating the nett amount to some local charity on an annual basis.',"b""Eamon O'Kane""",2017-04-11 01:34:48,1
1254031857999776_1255048331231462,148726998530273_1254031857999776,,"b'Although we want more money in our pockets we want our services improved first , those services are health education housing policing not lazy reactive politicians who put their pockets before country'",b'Endakenny Isabollix',2017-04-11 03:16:34,0
1254037891332506_1254061814663447,148726998530273_1254037891332506,,"b""Clearly she's going to have to repeat this over and over until the message gets through.""",b'Christina C Mac',2017-04-10 08:21:19,3
1254037891332506_1254299631306332,148726998530273_1254037891332506,1254037891332506_1254061814663447,"b'You really do talk a load of bollocks,'","b""Larry O'Ceallaigh""",2017-04-10 11:57:46,0
1254037891332506_1254303757972586,148726998530273_1254037891332506,1254037891332506_1254061814663447,b' troll off ',b'Christina C Mac',2017-04-10 12:03:57,0
1254037891332506_1254077231328572,148726998530273_1254037891332506,,"b'As clear as it gets, what is so terrifying about equality?The British government and the DUP seem incapable of rational discussion.These ""talks"" are going nowhere.'",b'Francis Anthony Murphy',2017-04-10 08:37:26,10
1254037891332506_1254296664639962,148726998530273_1254037891332506,1254037891332506_1254077231328572,b'Equality from the brits & d.u.p. is unthinkable.',"b""Larry O'Ceallaigh""",2017-04-10 11:54:13,0
1254037891332506_1254943571241938,148726998530273_1254037891332506,1254037891332506_1254077231328572,"b'the problem here is sf dont trust dup and dup dont trust sfand neither of you are showing respect, or integrity to each other so it just keeps rumbling on and on'",b'Mariah Fee',2017-04-11 01:40:19,0
1254037891332506_1254944391241856,148726998530273_1254037891332506,1254037891332506_1254077231328572,"b'i agree william, im not voting again either and i have been talking to a lot of peopleWHO ARENT GOING TO VOTE AGAIN either, people are sick of all the MLAS ON BOTH SIDES'",b'Mariah Fee',2017-04-11 01:42:03,0
1254037891332506_1254946311241664,148726998530273_1254037891332506,1254037891332506_1254077231328572,b'wont win gerry going by whati read 0n here',b'Mariah Fee',2017-04-11 01:43:34,0
1254037891332506_1254079044661724,148726998530273_1254037891332506,,"b""Nothinggoing to changethere standit's are day now""",b'Martin Boland',2017-04-10 08:38:51,1
1254037891332506_1254090041327291,148726998530273_1254037891332506,,"b""Implement a previous agreement?? What's so difficult about that!!!""",b'Chris J Reilly',2017-04-10 08:49:30,4
1254037891332506_1254224064647222,148726998530273_1254037891332506,1254037891332506_1254090041327291,b'You would think!!',b'Annette Toner',2017-04-10 10:42:30,0
1254037891332506_1254123167990645,148726998530273_1254037891332506,,"b""I won't be voting for sein fein again. Usless as the DUP. I'd rather have direct rule. At least things would get done. And every MLA shouldn't be receiving a dime of money.""",b'Brian Rooney',2017-04-10 09:19:36,8
1254037891332506_1254155007987461,148726998530273_1254037891332506,1254037891332506_1254123167990645,b'I disagree totally...with your point!This is not the making of sinn fein..this is the politics of the DUPwho wont follow the princables of the goodfriday agreement & the st andrews agreement!And have taken tax payers money to the tune of .that itself is as bad of corruptio &cronyisism!.. (you cant govern at state like that!)',b'Gerry Cullen',2017-04-10 09:46:27,15
1254037891332506_1254165647986397,148726998530273_1254037891332506,1254037891332506_1254123167990645,"b'Really?? You wait & see what direct rule does, have you any idea of the implications of it?? If you want to vent your frustration contact the Dup. Sinn Fein made their position clear from the outset, ALL parties have cited the Dups ""strong opposition"" on ALL issues as the blockade, passive aggressive techniques at their finest. How could anyone be expected to enter into a democratic power sharing government with an individual & her party at the centre of a 500million corruption scandal?? It\'d be like going out for dinner with the burglars who ransacked your house to complete a loss valuation.'",b'Christina C Mac',2017-04-10 09:54:17,7
1254037891332506_1254178971318398,148726998530273_1254037891332506,1254037891332506_1254123167990645,"b""Sinn Fein are the only party showing conviction and doing exactly what they said they'd do! No return to the status quo and no executive with Arlene Foster, until an inquiry takes place! Sinn Fein are delivering what the electorate voted for, as they were aware of SFs conditions for a power sharing agreement with the DUP. No pleasing some people!""",b'Padraig Walsh',2017-04-10 10:04:46,16
1254037891332506_1254213161314979,148726998530273_1254037891332506,1254037891332506_1254123167990645,"b'Padraig Walsh exactly, they made their position abundantly clear & their mandate was also clearly outlined with positive implementations for the people for the north. What positive plans had foster & the Dup? There was nothing, she has thought since the last election if she adopts a ""I shall not be moved"" approach that the electorate will bow down to them, they haven\'t & rightly so. All she had to do was stand aside but too arrogant, too self righteous & too deceitful to do so. It\'s an absolute disgrace.'",b'Christina C Mac',2017-04-10 10:31:21,3
1254037891332506_1254221754647453,148726998530273_1254037891332506,1254037891332506_1254123167990645,"b'This is not Sinn F doing. The position was very clear from pre-election. Ministers that may/may not be involved in a scandal such as RHI should have stepped aside until an enquiry cleared them. Not to mention terms of the Good Friday agreement being ignored and not implemented. There simply can be no return to things as they were. The electorate spoke in their numbers and they will again, because for sure the Unionists will so why surrender to this by not voting?'",b'Annette Toner',2017-04-10 10:39:23,3
1254037891332506_1254126014657027,148726998530273_1254037891332506,,"b'Show respect, even for people that dont deserve it.,...not as a reflection of their caracther,...but a reflection of your own,...(M. McG)'",b'Joseph McIlmail',2017-04-10 09:20:53,5
1254037891332506_1254137304655898,148726998530273_1254037891332506,,b'Seems like Britain are scared to come.out and tell people of ireland what happend because gerry adams was saying he wants to tell the family or even the people who were there seen it but Britain are hinding they dont wa t people to know wit happend coz there deep down racist bigots that hind behind what happend and by looks of it nothing will be peaceful until they stop hinding behind the truth and tell the people of ireland why this happend i know for fact nothing will ever come to peace until they stop hinding it from good honest hard working people who would like ireland whole again',b'Andrew Lawlor Jnr',2017-04-10 09:32:13,5
1254037891332506_1254144124655216,148726998530273_1254037891332506,,b'We have noting to fear..the good friday agreement is layed out and must be followed through! Full stop!Thebritish & irish goverment know this and if theres a another election this summersinn fein will win..people are sick of a short sighted backwardDUP!',b'Gerry Cullen',2017-04-10 09:38:18,8
1254037891332506_1254369737965988,148726998530273_1254037891332506,1254037891332506_1254144124655216,"b""Why isn't it being followed then? Why are the DUP not being forced to stand by what they agreed? Why is taking SF to meet with them week in week out with no progress in sight?""",b'Chrisy Toman',2017-04-10 13:11:40,0
1254037891332506_1254442921292003,148726998530273_1254037891332506,1254037891332506_1254144124655216,b'Good question..Chrisy Tomanand ill give you an answer!..',b'Gerry Cullen',2017-04-10 14:42:13,0
1254037891332506_1254947701241525,148726998530273_1254037891332506,1254037891332506_1254144124655216,b'sf needs to sit down and talk to dup face to face about the previous agreements but you wont',b'Mariah Fee',2017-04-11 01:45:07,0
1254037891332506_1254948971241398,148726998530273_1254037891332506,1254037891332506_1254144124655216,b'thats why your going round in circles for gods sake',b'Mariah Fee',2017-04-11 01:45:58,0
1254037891332506_1254144477988514,148726998530273_1254037891332506,,"b""You say the DUP can't come to agreement but nor can SF; there's common ground there and all of you won't make an agreement for the benefit of the North. It's unfair that you are playing politics before the citizens of the North.""",b'Patrick Carney',2017-04-10 09:38:41,4
1254037891332506_1254176417985320,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'The Dup is the one blocking changenot sinn fein!',b'Gerry Cullen',2017-04-10 10:02:36,2
1254037891332506_1254212161315079,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'No-one in this country should agree to the corruption that led us to where we are now. The last election showed that clearly. Gone are the days where we are 2nd class citizens.',b'Annette Toner',2017-04-10 10:30:42,3
1254037891332506_1254219631314332,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'Gerry Cullen seems like hes just one of they guys u cant talk to we want peace and change for the better of irelandut some wright wing fascist will never change and Annette Toner irish people a hard working people and we are 1st class citizens and thats what we should be seen as same as scotland people with a proud Catholic family and even the name can knock u back for jobs because some of them are on the other side of the wall from us hinding.with British army and there lies',b'Andrew Lawlor Jnr',2017-04-10 10:36:39,1
1254037891332506_1254221587980803,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'Gerry Cullen Annette Toner',b'Andrew Lawlor Jnr',2017-04-10 10:39:01,1
1254037891332506_1254222784647350,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'Im.from.dublin and i have relations in south belfast...all irish and irish passport holders...they are not british and never will...they are irish and very proud of it.Guys.',b'Gerry Cullen',2017-04-10 10:40:16,1
1254037891332506_1254238031312492,148726998530273_1254037891332506,1254037891332506_1254144477988514,"b""Im.scottish with irish down south and my girlfriend family have alot.of irish in she has family in Omagh girlfriend grannys both are irish and grandads as well so there is a strong irish part of my family as i was saying to Annette Toner i live on both side of.it my mums.side is British and my dads side is irish i never got told anything but this i read up books listen to older people watching documentarys and hearing sbout it all and i know.what side im on for sure i believe questions have to be answered why Britain done all that stuff to irish people and some scottish people as well my dad told me storys in a job interview they would ask what school u went to and say was st peter thats it u weren't getting the job because person doing the interview was Protestant that happend in glasgow for years my dad was saying""",b'Andrew Lawlor Jnr',2017-04-10 10:56:56,0
1254037891332506_1254242757978686,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'To me Andrew there should be no sides. We should all be respected equally and no one should have to tolerate bigotry or corruption',b'Annette Toner',2017-04-10 11:04:15,0
1254037891332506_1254246161311679,148726998530273_1254037891332506,1254037891332506_1254144477988514,"b""Theres no bigotry in my house my dad support what he believes in and so dose my mum never talked about but i know my side i wouldn't be standing there listen to taking over proud peoples land and going into places they dont belong i think made a big problem in glasgow when old firms come.around and it gets made a problem in my work as well coz im really the most celtic and irish and proud person i am and everyone else is not and u see alot of bigotry from mostly the other side""",b'Andrew Lawlor Jnr',2017-04-10 11:07:59,0
1254037891332506_1254248157978146,148726998530273_1254037891332506,1254037891332506_1254144477988514,"b""And that's the way it should be Andrew :)""",b'Annette Toner',2017-04-10 11:09:14,1
1254037891332506_1254314344638194,148726998530273_1254037891332506,1254037891332506_1254144477988514,b'The DUP is misleading and always has to its voters and the loyalistcommnuity as too the tory goverment!.',b'Gerry Cullen',2017-04-10 12:14:16,0
1254037891332506_1254365301299765,148726998530273_1254037891332506,1254037891332506_1254144477988514,"b""SF just want previous agreements adhered to! DUP backtracking all that they have already agreed, that's the issue. Common ground was met years ago and an agreement was made, now time for the DUP to stand by that agreement!""",b'Chrisy Toman',2017-04-10 13:08:35,0
1254037891332506_1254152631321032,148726998530273_1254037891332506,,"b'These aren`t red lines or unacceptable demands; there is nothing wrong with wanting a government that treats everyone the same, thats free from corruption and that wants to stamp out (DUP) arrogance.'",b'Clonoe Gillespie',2017-04-10 09:44:19,4
1254037891332506_1254167957986166,148726998530273_1254037891332506,,"b""We cant have a political party like DUP who is in powersharing govermentwho's leader was a the centre of missing & is tip toeing around that hold mess! & wont take on broad the goodfriday & st andrews agreement princableswhich inclued the irish lanauage & reunionifcation of the island..sinn fein has ask her to step down till this mess of millions is sorted out! .....so farsinn fein and it people have be blocked and fed a load of waffle by Dup & tory british goverment !""",b'Gerry Cullen',2017-04-10 09:57:05,3
1254037891332506_1254223991313896,148726998530273_1254037891332506,,b'DUP taking the piddle as usual.We arent rolling over this time Foster wake up and smell the coffee dear.',b'Geraldine Cunningham',2017-04-10 10:42:19,3
1254037891332506_1254300601306235,148726998530273_1254037891332506,1254037891332506_1254223991313896,b'S/F of course are blameless.Grow upyou smell the coffee deary.',"b""Larry O'Ceallaigh""",2017-04-10 11:59:14,0
1254037891332506_1254307337972228,148726998530273_1254037891332506,1254037891332506_1254223991313896,"b""Larry O'Ceallaigh yet your fake profile is covered in Sinn Fein videos, statements, photographs, all testament to a supporter yet here you are trolling?? What is it? Tourette's or are you completely stupid??""",b'Christina C Mac',2017-04-10 12:07:25,1
1254037891332506_1254703194599309,148726998530273_1254037891332506,1254037891332506_1254223991313896,"b'Larry O\'Ceallaigh is there no tv in your retirement home?? so sad. S F have spent weeks trying to implement PREVIOUSLY agreed points in the GFA,St Andrews agreements, etc. the dup/uda are the ones still blocking the will of the people of N Ireland. YOU need to ""smell the coffee""! or just curl up & die like the rest of the dinosaurs. no place for goons like you in the NEW N Ireland. bubbye!!'",b'Sean McGovern',2017-04-10 20:33:37,0
1254037891332506_1254236341312661,148726998530273_1254037891332506,,b'We all know what the british Govt have to hide so why not just say so at the meetings and put those twits on the spot.it was a dirty war and the brits under maggie have a lot to answer for so if an agreement cannot be reached then go for an united Ireland scenario because noone is going to get anywhere as long as the DUP and the brits keeptheir part in the war hiddenand they will. Last bastion of the empire is going so might as well be now as later.',b'John Mcfarline',2017-04-10 10:53:59,6
1254037891332506_1254518541284441,148726998530273_1254037891332506,1254037891332506_1254236341312661,b'just start a war and be done with it',b'Mariah Fee',2017-04-10 16:16:04,0
1254037891332506_1255095017893460,148726998530273_1254037891332506,1254037891332506_1254236341312661,b'no point in a war. all that achieves is deaths. better to say united Ireland now and keep the pressure on to gain world opinion. the brits dont like world opinion against them. always want to be the lords of the manor.',b'John Mcfarline',2017-04-11 04:12:31,0
1254037891332506_1254241121312183,148726998530273_1254037891332506,,"b'ARLENE FOSTER WONT BOW DOWN, YOU WONT BOW DOWN SO WASTE OF TIME, EFFORT AND MONEY, SF AND DUP WILL LOSE LOTS OF VOTES IN NEXT ELECTION AS EVERYBODY IS SICK OF IT, NOW, SO IF WE END UP DIRECT RULE OR GET YOUR WAGES STOPPED DONT COME CRYING, PEOPLE SAY SF SHOULD NEVER HAVE BEEN IN GOVERNMENT, YOU SAY ARLENE FOSTER SHOULDNT BE EITHER GETTING ON LIKE BLOODY SCHOOL KIDS IN A PLAYGROUND, SF MIGHT GET A SHOCK AT NEXT ELECTION, DONT COUNT YOUR CHICKENS BEFORE THEY HATCH, GET A LIFE FFS'",b'Mariah Fee',2017-04-10 11:01:47,1
1254037891332506_1254261884643440,148726998530273_1254037891332506,,b'Go for independence',b'Emma Mitchell',2017-04-10 11:21:49,1
1254037891332506_1254273834642245,148726998530273_1254037891332506,,"b""Guys it's time to take your seats....that's what we all voted for""",b'Gerard Doherty',2017-04-10 11:33:41,3
1254037891332506_1254294957973466,148726998530273_1254037891332506,,b'S/F stick to your guns.',"b""Larry O'Ceallaigh""",2017-04-10 11:51:54,0
1254037891332506_1254315887971373,148726998530273_1254037891332506,,"b'SF came to an agreement - over and over again - the GFA/Belfast Agreement, St Andrew\'s, Weston park . The irish Act, The maze/Long Kesh Reconciliation Centre/ legacy issues - Too many agreementshave never been implemented fully with the DUP boasting abour how they ""out-foxed SF. Well done SF for finally taking a stand'",b'Anne Warren',2017-04-10 12:16:46,2
1254037891332506_1254322567970705,148726998530273_1254037891332506,,"b""The British government need to stop running scared of the Loyalist organisations and implement the Good Friday agreement it's not for negotiations.""",b'Michael Baker',2017-04-10 12:25:56,0
1254037891332506_1254954351240860,148726998530273_1254037891332506,1254037891332506_1254322567970705,b'they arent scared of loyalists wise up they no threat',b'Mariah Fee',2017-04-11 01:49:24,0
1254037891332506_1254372667965695,148726998530273_1254037891332506,,b'Can someone remind me please.Which country invaded which???',b'Bernie Condren',2017-04-10 13:14:42,0
1254037891332506_1254408011295494,148726998530273_1254037891332506,,b'well said [[STICKER]]',b'Colin Dadford',2017-04-10 14:00:42,0
1254037891332506_1254432777959684,148726998530273_1254037891332506,,b'',b'Anthony Mahon',2017-04-10 14:30:32,0
1254037891332506_1254455241290771,148726998530273_1254037891332506,,b'Sort it out Robert Magee! Matthew Ballantyne Paddy Collins Jono Devine',b'Ruair Corrigan',2017-04-10 14:54:50,2
1254037891332506_1254458777957084,148726998530273_1254037891332506,1254037891332506_1254455241290771,b'No Suspenders',b'Robert Magee',2017-04-10 15:01:47,0
1254037891332506_1254463354623293,148726998530273_1254037891332506,,b'Sit yer ground Michelle',b'Colleen Lunney',2017-04-10 15:11:21,1
1254037891332506_1254520034617625,148726998530273_1254037891332506,,"b'this is so childish its not even about anything anymore, its like cornation street and emmerdale and eastenders, all copying what each other say and do. sick of the whole lot of you and plenty like me only you can see it for the mist before your eyes'",b'Mariah Fee',2017-04-10 16:19:19,1
1254037891332506_1254586771277618,148726998530273_1254037891332506,,"b""Michelle, you shouldered Martin's coffin, you can shoulder this problem...You have done everything right..if direct rule comes it will be on the shoulders of the DUP...let them carry the shame.""",b'John Anthony Fingleton',2017-04-10 17:33:08,1
1254037891332506_1254953064574322,148726998530273_1254037891332506,1254037891332506_1254586771277618,"b'the way sf and dup getting on stornont would be better demolished and direct rule for good, sick of you all'",b'Mariah Fee',2017-04-11 01:48:29,0
1254037891332506_1254632877939674,148726998530273_1254037891332506,,"b""Bout time yous wised up Michelle if there is another election you will looseseats definitely people are fed up with yous all now but you can guarantee one thing and that is that the DUP vote will increase if there is another vote..How can yous not see that? Yous are gonna loose all you gained..I won't be voting again""",b'William Joseph Walsh',2017-04-10 18:42:37,2
1254037891332506_1254661751270120,148726998530273_1254037891332506,,"b'Ajy chance of that nasty Foster going back home to her piggery? Her remarks about our Gaelic, and her crocodile comments are deeply offensive. Was she drunk at the time?'",b'Michael Kennefick',2017-04-10 19:36:06,0
1254037891332506_1254665334603095,148726998530273_1254037891332506,,b'Shared.',"b""Paul O'Brollaghain""",2017-04-10 19:39:49,0
