comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
10154955488166544_10154960602996544,107584191543_10154955488166544,,"b""Well done UUP, you did help make a change, you got rid of our unionist majority, asking unionists to vote for the sdlp splitting the unionist vote, shame on you's. Sad day for this country. Get your act together and make 1 unionist party with the DUP before it's too, put the country ahead of your egos.""",b'Robert McClure',2017-03-04 05:15:47,3
10154955488166544_10154961728676544,107584191543_10154955488166544,,"b""Disgraceful! Who do you represent? I didn't vote for you to transfer my vote to SDLP!""",b'Athena Davis',2017-03-04 14:04:57,0
10154955488166544_10154965089261544,107584191543_10154955488166544,,b'who did the protestants vote for. It wasnt the DUP or the UUP . What happened to the protestant vote .',b'Eamon Heaney',2017-03-05 17:18:55,0
10154955488166544_10154965130206544,107584191543_10154955488166544,,b'Unless we unite the parties we will fall stop sleeping',b'John Semple',2017-03-05 17:39:18,0
10154954452831544_10154954470151544,107584191543_10154954452831544,,"b'Gave you first preference, west Belfast.'",b'Ross McBay',2017-03-02 07:28:56,0
10154954452831544_10154954504196544,107584191543_10154954452831544,,b'Ross thank you for your trust.',b'Fred Rodgers',2017-03-02 07:52:49,0
10154954452831544_10154955148591544,107584191543_10154954452831544,,"b""I'm all for direct rule. Neither the uup/sdlp or dup/Sinn fein have done anything for my friends, family or neighborhood since 1998. Seems like the assembly is a giant waste of money. What has actually been achieved by the assembly in all this time apart from mlas lining their friends pockets with public money?""",b'John McCourt',2017-03-02 13:12:46,1
10154953093051544_10154953177386544,107584191543_10154953093051544,,b'Uup I hope dis party gets in ',b'Lisa Iris Mckee',2017-03-01 17:49:21,2
10154953093051544_10154953542046544,107584191543_10154953093051544,,b'You were in government for 9 of the past 10 years. Just reminding you since you have very selective memory.',b'Neal Rush',2017-03-01 21:07:22,4
10154953093051544_10154954240251544,107584191543_10154953093051544,,b'UUP HAS SOLD US DOWN THE RIVER FOR MIKE THE CLOWN WANTS TO BE IN THE SDLP REALLY FOR HE DOSNT LIKE THE U IN UNIONISM LOL HE HAS LOST AS MANY VOTES AS arlene',b'Arlene Sloan',2017-03-02 05:00:59,1
10154953093051544_10154956931796544,107584191543_10154953093051544,,"b'listening to so many people yesterday who are completely brainwashed by the DUP,, scaremongering politics certainly seems to work for them, well you reap what you sew but they will probably blame someone else for that.'",b'Roy Murray',2017-03-03 03:37:51,0
10154953093051544_10154961730856544,107584191543_10154953093051544,,b'Thanks UUP for replacing a Unionist in Laganvalley with a Nationalist!',b'George Hall',2017-03-04 14:06:13,1
10154952274656544_10154952326981544,107584191543_10154952274656544,,"b""We need change...other 2 have been dominating for too long...brexit trump here's to N.ireland having courage to stand up to all that's wrong with extremism..""",b'Alison Moore',2017-03-01 11:05:58,5
10154952274656544_10154952360466544,107584191543_10154952274656544,10154952274656544_10154952326981544,b'Cheers to that!',b'Pamela Clarke',2017-03-01 11:20:02,0
10154952274656544_10154952392201544,107584191543_10154952274656544,10154952274656544_10154952326981544,"b""Lol sorry you misread me...other 2 dup sf...I see brexit trump as positive a stance against greedy see aforementioned and blandness...I'm for working person..simple..""",b'Alison Moore',2017-03-01 11:38:20,1
10154952274656544_10154952443161544,107584191543_10154952274656544,10154952274656544_10154952326981544,"b""I know lol hope change works for you guys...so far I don't see that in U.S.""",b'Pamela Clarke',2017-03-01 12:00:09,2
10154952274656544_10154952365721544,107584191543_10154952274656544,,b'We wont vote for the lady that caused the problem and the others that did nothing about it.',b'Noel Henderson',2017-03-01 11:22:37,5
10154952274656544_10154952479691544,107584191543_10154952274656544,,"b""Don't trust nesbitt""",b'Wesley Burke',2017-03-01 12:15:20,1
10154952274656544_10154952542446544,107584191543_10154952274656544,,b'Wesley in about 3 to 4 months time we will have the result of the Judicial Inquiry into the RHI scandal and we will see then if your trust in Foster was well placed or has made a fool of you.',b'Williaml Lamrock',2017-03-01 12:40:00,0
10154952274656544_10154952574976544,107584191543_10154952274656544,,b'A vote for Nesbitt is a vote for SDLP',b'Walter Thompson',2017-03-01 12:52:53,0
10154952274656544_10154953019286544,107584191543_10154952274656544,,b'Richard Nesbitt arrived in Australia in 1853 and',b'Mary Butler',2017-03-01 16:19:17,0
10154952274656544_10154953050421544,107584191543_10154952274656544,,b'HE',b'Mary Butler',2017-03-01 16:36:14,0
10154952274656544_10154953059411544,107584191543_10154952274656544,,"b""Start again! Richard Nesbitt was the first of many of my ancestors to come to Australia from Ireland. I'm sure your party will do great things, just as Richard did!""",b'Mary Butler',2017-03-01 16:40:49,0
10154952274656544_10154953135606544,107584191543_10154952274656544,,"b""Our electoral office needs looked at too. I moved house and had my papers in more than two weeks early to register for this vote. They waited until a week ago to contact me and ask me to go down with further id ! Now I can't vote. So slow, and I noticed that half the staff are doing nothing, the other half dandering about like tortoises""",b'Chelle Hamilton',2017-03-01 17:24:12,1
10154952274656544_10154953324471544,107584191543_10154952274656544,10154952274656544_10154953135606544,b'I got mine few days ago just. Yes in ten years living here nothing arrived i had to chase it up by emailing councilor. Something smells a ratm',b'Justine Abbott Hanna',2017-03-01 19:22:04,1
10154952274656544_10154953854731544,107584191543_10154952274656544,10154952274656544_10154953135606544,b'Government job for you!',b'Josey Wales',2017-03-02 00:56:37,1
10154950421441544_10154950787616544,107584191543_10154950421441544,,"b'I have absolutely no idea where your south Belfast candidate stands on many keys issues. Care to give some clarification on equal marriage, access to abortion and reform of religious education? For, against or no particular stance? Thank you and good luck in the election.'",b'Derek Johnston',2017-02-28 19:16:24,0
10154950421441544_10154951529736544,107584191543_10154950421441544,,"b'NO VOTE FOR UUP ONLY DUP 123, UUP SOLD US DOWN THE RIVER WITH MIKE THE CLOWNS COMMENTS AND THE NEXT POLL IS BORDER POLL'",b'Arlene Sloan',2017-03-01 03:09:22,0
10154950421441544_10154951531836544,107584191543_10154950421441544,,"b'I HAVE TO CHANGE CHANNNELS WHEN MIKE NESBITT COMES ON FOR I CANT STAND HIS VOICE OR SCRAWNY FACE, YUK'",b'Arlene Sloan',2017-03-01 03:10:37,0
10154950421441544_10154955600696544,107584191543_10154950421441544,,"b""Aren't you just a delight Arlene.""",b'Chris McLean',2017-03-02 16:52:30,2
10154950421441544_10154955659031544,107584191543_10154950421441544,,b'Chris Allen',b'Keith Hudson',2017-03-02 17:25:00,0
10154949950976544_10154950090851544,107584191543_10154949950976544,,"b""The so called unionist leader that votes for a party that advocates a united ireland Great UUP leaders would turn in their graves. Nothing but a NewsReader what has the UUP come to. Don't split the vote DUP 124""",b'Paul Bennett',2017-02-28 13:19:55,4
10154949950976544_10154950094061544,107584191543_10154949950976544,10154949950976544_10154950090851544,"b""You happy to be part of team SF/DUP then. Use your brain for a minute - you will work it out I'm sure.""",b'Williaml Lamrock',2017-02-28 13:22:05,1
10154949950976544_10154950118781544,107584191543_10154949950976544,10154949950976544_10154950090851544,b'Well it will be the electorate that will determine that if as before tens of thousands vote for Gerry Adams SF they will be the largest nationalist party If the unionist split the vote then SF get FM. If the DUP end up the smaller unionist then the NewsReader becomes FM or DFM. Well then we have a nationalist Party pushing for a united Ireland and the NewsReader that votes for a party that wants a united ireland. There will be some screaming for a border poll',b'Paul Bennett',2017-02-28 13:35:26,0
10154949950976544_10154950093211544,107584191543_10154949950976544,,b'Mike has certainly succeeded in keeping the Orange Order side of the party under his thumb during the election campaign and has promoted the social liberal side of the party.',b'Paul Nixon',2017-02-28 13:21:28,0
10154949950976544_10154950097946544,107584191543_10154949950976544,10154949950976544_10154950093211544,b'Sorry Paul but am in the orange and very few if any in my lodge will be voting for the uup',b'William Andrews',2017-02-28 13:23:47,7
10154949950976544_10154950107846544,107584191543_10154949950976544,10154949950976544_10154950093211544,"b'William, Mike is both subtlety and non-subtley changing the face of the party to its detriment.'",b'Paul Nixon',2017-02-28 13:29:08,2
10154949950976544_10154950118006544,107584191543_10154949950976544,10154949950976544_10154950093211544,b'Some years ago the UUP broke their affiliation with the OO. They have lost every election since then.',b'John Kernohan',2017-02-28 13:35:05,0
10154949950976544_10154950145251544,107584191543_10154949950976544,10154949950976544_10154950093211544,b'He has made the UUP A JOKE',b'Peter Mclean Brown',2017-02-28 13:49:16,1
10154949950976544_10154950237431544,107584191543_10154949950976544,10154949950976544_10154950093211544,b'He is going to be the ruination of the loyalist people hes nothing but a traitor',b'Stella Blair',2017-02-28 14:31:53,1
10154949950976544_10154950331701544,107584191543_10154949950976544,10154949950976544_10154950093211544,"b""That's a shame.""",b'Dubh Riain',2017-02-28 15:28:24,0
10154949950976544_10154951621016544,107584191543_10154949950976544,10154949950976544_10154950093211544,b'The breaking of the OOs link with UUP has been a real win for OO anyhow much more flexibilty both for our members and the Organisation should have been done sooner.',b'William Mckeown',2017-03-01 04:16:42,0
10154949950976544_10154950093386544,107584191543_10154949950976544,,"b""The weakest unionist leader in living memory in fact ever .. he just doesn't get it . The 1st job of a unionist leader is protect the union , giving your vote to a Republican Party sdlp is not protecting the union . It is helping to destroy it FACT ,""",b'William Andrews',2017-02-28 13:21:34,15
10154949950976544_10154950189746544,107584191543_10154949950976544,10154949950976544_10154950093386544,"b""So you'd rather be dealing with Sinn Fein? Great.""",b'Richard Moore',2017-02-28 14:09:16,0
10154949950976544_10154950244396544,107584191543_10154949950976544,10154949950976544_10154950093386544,b'Richard it is up to the unionist people to select there leaders it is up to there leaders to protect the union . It is not the job of a unionist leader to select who republicans put in government . That is there business . And answer to your question I would rather do business with none . But the Belfast agreement says we do .. so to keep the union safe we must always return the maximum of unionist seats . In my opinion mike has signed of on death off the Ulster unionist party a bit sad really .',b'William Andrews',2017-02-28 14:35:42,1
10154949950976544_10154950775571544,107584191543_10154949950976544,10154949950976544_10154950093386544,"b""Why protect a Union that doesn't look after It's peoples rights, like healthcare, education etc.? I think todays voters want to put their lives ahead of nationality, on both sides.""",b'Chris Beggs',2017-02-28 19:08:17,0
10154949950976544_10154952238746544,107584191543_10154949950976544,10154949950976544_10154950093386544,"b""Absolutely correct can't understand why others don't see that""",b'Paul Bennett',2017-03-01 10:13:55,0
10154949950976544_10154952295321544,107584191543_10154949950976544,10154949950976544_10154950093386544,b'If there is no union there is no health care',b'William Andrews',2017-03-01 10:47:56,0
10154949950976544_10154950105281544,107584191543_10154949950976544,,"b'Lol sober up Mike, stand aside And let Danny Kennedy lead the party and you might have a hope'",b'Timmy McGee',2017-02-28 13:27:33,5
10154949950976544_10154950386086544,107584191543_10154949950976544,10154949950976544_10154950105281544,b'Danny Kennedy? What has he ever done for the party?',b'Colin McClure',2017-02-28 15:54:07,0
10154949950976544_10154950398931544,107584191543_10154949950976544,10154949950976544_10154950105281544,"b""It's what he's done for the people in his constituency that has gained him a lot of respect throughout unionism, something Mike never had and never will have.""",b'Timmy McGee',2017-02-28 16:00:00,0
10154949950976544_10154951628006544,107584191543_10154949950976544,10154949950976544_10154950105281544,b'Danny is popular in his area and close to his electorate on the ground outside of that however he can let ppl down and the lights he introduced in many areas probably sum up how he is perceived I could go on but for me its William and Danny for Newry Armagh no matter about too clever by half Mike.',b'William Mckeown',2017-03-01 04:21:11,0
10154949950976544_10154950109986544,107584191543_10154949950976544,,"b""It'll be a vote for change alright!! Shinners / Republicans in charge. Is that what we want??????""",b'Pamela Truesdale',2017-02-28 13:30:16,3
10154949950976544_10154950145441544,107584191543_10154949950976544,10154949950976544_10154950109986544,"b""Rather give my vote to another party who didn't bankrupt the country""",b'Kenny Kane',2017-02-28 13:49:25,1
10154949950976544_10154950148481544,107584191543_10154949950976544,10154949950976544_10154950109986544,b'They were all guilty of the mess.',b'Pamela Truesdale',2017-02-28 13:50:45,1
10154949950976544_10154950580931544,107584191543_10154949950976544,10154949950976544_10154950109986544,"b""Its all talk about the cost of RHI. You never mention what Sf cost the public 175m it's seems like you just want to destroy DUP""",b'Heather Robinson',2017-02-28 17:28:49,3
10154949950976544_10154950117171544,107584191543_10154949950976544,,"b""A man that apologizes for singing the national anthem I don't think so""",b'Fred Lennox',2017-02-28 13:34:22,10
10154949950976544_10154950133186544,107584191543_10154949950976544,,b'Lundy',b'Maurice Magee',2017-02-28 13:43:22,5
10154949950976544_10154950134921544,107584191543_10154949950976544,,"b""To those people who are voting DUP consider this. If you knew that the DUP and Foster were at the centre of the RHI scandal, costing us million and making no attempt to prevent in, would you still vote for them? I don't think you would. We will know in 3 to 4 months when the Judicial Inquiry report comes out exactly what part the DUP and Foster played in this scandal. Your judgement is being tested. Let's get it right for the sake of our country's reputation.""",b'Williaml Lamrock',2017-02-28 13:43:57,2
10154949950976544_10154950147426544,107584191543_10154949950976544,10154949950976544_10154950134921544,b'Good point. By then we will know exactly who knew about it. SF only agreed to a full public enquiry once they brought Stormont down. I wonder why? When we find out that they knew what was going on its to late. People will have voted them back into power as well. Seems nationalists have short memories were SF are concerned.',b'Helen Millar',2017-02-28 13:50:12,3
10154949950976544_10154950163246544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b""Are you judge and jury? Let's see the result of the judicial inquiry. I think your eagerness to blame Dup maybe premature""",b'Michael Williamson',2017-02-28 13:57:19,4
10154949950976544_10154950180411544,107584191543_10154949950976544,10154949950976544_10154950134921544,b'Michael what do you know or are you guessing. The info that the News Letter and BBC have brought into the public domain along with Mr Bell point to a very serious problem for the Dup and Foster. Tell us what you know.',b'Williaml Lamrock',2017-02-28 14:04:22,0
10154949950976544_10154950213341544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b""Helen - a bigger issue than who knew what is who was doing what. Don't get hung up on how republicans will vote. We know the answer to that. More concerning is will unionist vote through fear or for change.""",b'Williaml Lamrock',2017-02-28 14:20:54,0
10154949950976544_10154950245761544,107584191543_10154949950976544,10154949950976544_10154950134921544,b'I know that the press etc have tried to mislead us on quite a few issues E.G. Brexit Trump etc if you believe all in the press your a bigger fool than I thought. However I do believe in innocent until proven guilty. Also I do not support a man like Mr.Nesbitt whom advised unionists to transfer votes to a nationalist party',b'Michael Williamson',2017-02-28 14:36:46,1
10154949950976544_10154950251081544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b""William no right thinking unionist wants the ira to become the largest party in stormont people will never forget what sfira did to unionist communities here that's why they will vote the dup its not scaremongering would you like to see the ira become the largest party in stormont""",b'Gordon Alcorn',2017-02-28 14:39:53,0
10154949950976544_10154950267666544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b""Michael - I'm from Londonderry and in this area around 2,000 unionist vote for SDLP in the Westminster elections and that is to keep SF out. The Executive we are all trying to elect is called a mandatory coalition, which will have a unionist and nationalist party. At present we have a partnership team of SF/DUP. Now by voting beyond our own party we can influence who the other party in the coalition will be. It's called using our head.""",b'Williaml Lamrock',2017-02-28 14:48:32,2
10154949950976544_10154950280196544,107584191543_10154949950976544,10154949950976544_10154950134921544,b'Gordon - What unionists are you talking about that wants SF to become the largest party?? The UUP are trying offer nationalists an alternative to transferring to SF by voting for a party that has not been involved in scandal after scandal this last 10 years. There is no long term future in scaring people into voting for a political party. We need to be working on our future. I will not respond to your last ridiculous point.',b'Williaml Lamrock',2017-02-28 14:57:24,1
10154949950976544_10154950330786544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b'Nessbitt just wants power! He is not the man to lead unionism. He should be trying to unite the unionist voters, not divide them. If he were to do this just maybe we could have proper government. Surely that would make better sense. How can anything work when the people in control are pulling in opposite directions. Do you honestly believe Mr Nesbitt is a better negotiator than Mrs Foster. I think Jim Allister is right in what he says "" we need proper Government like Scotland and Wales have. Maybe if the UUP would consider this it may help hinder its decline. Very sad to watch'",b'Michael Williamson',2017-02-28 15:28:03,0
10154949950976544_10154950385301544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b'Michael you are correct, it is sad to watch and there is too much negativity about. With a possible break up of the Union there is an interesting rise in the number of people who declare themselves as Northern Irish. In 2011 the census figures reported that 40% of NI was British, 25% was Irish and 21% was Northern Irish. A recent poll recently put the Northern Irish population rising to 34% with British and Irish dropping. The border is becoming less of an issue, only when people want to use it to stir up a cause or at election time. The last ten years have not been good. This can not be as good as it gets. I believe we have got to help the nationalist community overcome the political carnage that is the SF and we have got to fight our own demons. Then I think we can all learn to live together.'",b'Williaml Lamrock',2017-02-28 15:53:37,1
10154949950976544_10154950410961544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b'Michael Williamson, Mike did not advise unionists to transfer votes to a nationalist party. He said that was what HE was doing in his own constituency.'",b'Jenny Brennan',2017-02-28 16:05:13,3
10154949950976544_10154950596721544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b'DID YOU NOT SEE THE DEBATE TONIGHT, APPARANTLY SF OFFICES KNEW ABOUT THE RHI WHY IS NO ONE HAMMERING THEM ABOUT IT. THEY HAVE NOT DENIDE IT EITHER'",b'Ernie Ferguson',2017-02-28 17:39:16,0
10154949950976544_10154953971181544,107584191543_10154949950976544,10154949950976544_10154950134921544,"b'Jenny Brennan magic mick is the leader and he sets the example. So by himtransfering to sdlp those who follow will do the same. Weak leader, weak party'",b'Glenn Armstrong',2017-03-02 02:31:11,0
10154949950976544_10154950147891544,107584191543_10154949950976544,,b'Only a fool would vote UUP this is the most important election the Unionist community will ever fight DUP are the only Unionist party that can win this election .Mike does not speak for me and many other orange men his talk is treacherous. Put aside personality s vote DUP.',b'George McMahon',2017-02-28 13:50:23,16
10154949950976544_10154950393506544,107584191543_10154949950976544,10154949950976544_10154950147891544,b'Orange and green again! Grow up and vote for those who want to change the political standards in northern Ireland!',b'Colin McClure',2017-02-28 15:57:32,0
