 comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
1671215336228231_1671681026181662,111956985487415_1671215336228231,,"b""And did Sinn Fein not ask people to stand aside when Bobby Sands stood in that constituency. and don't give me all that patriotic shit that you shinners like to spew every time an election looms..People in glass houses.............""",b'John Auld',2017-03-02 04:37:56,1
1671215336228231_1671871809495917,111956985487415_1671215336228231,1671215336228231_1671681026181662,"b""You shinners? That's a pretty broad assumption considering no one has been canvassing on behalf of Sinn Fein on this thread. Simply because people exercise their right to free speech does not qualify them as a card carrying member or supporter of a different party.""",b'Liam Morgan',2017-03-02 09:02:03,3
1671215336228231_1671890389494059,111956985487415_1671215336228231,1671215336228231_1671681026181662,b'Telly ho Liam..',b'John Auld',2017-03-02 09:21:16,0
1669842209698877_1669856293030802,111956985487415_1669842209698877,,b'Just to clarify it is not pancake Tuesday. It is shrove Tuesday.',b'Dermot Carey',2017-02-28 13:22:25,2
1669842209698877_1669895303026901,111956985487415_1669842209698877,,b'Just to clarify the bedroom tax will not be implemented here.',b'John Lyons',2017-02-28 14:19:17,2
1669842209698877_1670040353012396,111956985487415_1669842209698877,,b'Johnny Chivers',b'Caoimh Mac Cail ',2017-02-28 16:43:00,1
1669842209698877_1670099693006462,111956985487415_1669842209698877,,b'The bedroom tax took effect in Northern Ireland on the 20th Feb 2017. the assembly has set aside a special fund to offset any loss of money but this assistance is only available until March 2020',b'Jeb Magee',2017-02-28 17:53:33,0
1669842209698877_1671419362874495,111956985487415_1669842209698877,,"b""I remember for two decades when \r collusion was at its height the SDLP dismissed collusion as \r 'republican propaganda'. They don't seem to be peddling this same stance now.""",b'Sean Lagan',2017-03-01 20:54:51,0
1668503183166113_1668530346496730,111956985487415_1668503183166113,,"b""Now who's trying to scaremonger?? Catch a grip of yourselves!""",b'Gary Logan',2017-02-27 12:38:11,11
1668503183166113_1668590866490678,111956985487415_1668503183166113,1668503183166113_1668530346496730,"b""How's it scaremongering when its the truth?""",b'Mary McCann',2017-02-27 13:38:57,2
1668503183166113_1668594749823623,111956985487415_1668503183166113,1668503183166113_1668530346496730,"b""How's it not? Simple READ WHAT IT SAYS!""",b'Gary Logan',2017-02-27 13:45:18,4
1668503183166113_1668600243156407,111956985487415_1668503183166113,1668503183166113_1668530346496730,"b""Michelle, has said she won't go back into Government with the DUP unless Arlene stands aside for an enquiry. Thus, sending us back to direct rule and to be honest that scares the shit out of me. Westminister will screw us. So, how is it scaremongering?""",b'Ciara McCarney',2017-02-27 13:53:52,3
1668503183166113_1668699926479772,111956985487415_1668503183166113,1668503183166113_1668530346496730,b'Sinn F all the way ',b'Joe Boyle',2017-02-27 16:03:09,3
1668503183166113_1668830989799999,111956985487415_1668503183166113,1668503183166113_1668530346496730,"b""Ciara, Westminister has been screwing us for a long long time. Giving the children their pocket money and letting them pretend they're running the house is exactly the charade you're swallowing. This place has the power of a glorified county council with nothing of substance passing unless the colonial governor stamps it. If you want to vote for the party of perpetual aspiration go ahead but it won't change jack.""",b'P Murchadhfinn',2017-02-27 18:03:46,1
1668503183166113_1669369593079472,111956985487415_1668503183166113,1668503183166113_1668530346496730,"b""So, what do you suggest Padraig? We all vote for the 2 largest parties and return to direct rule were we'll inherit (amongst others) water charges, bedroom tax and all the other charges up until now they haven't been able to pass. We've been taken for mugs by the DUP and SF were compliant in alot that. So, yes I do aspire to something other than the bullshit we've been served.""",b'Ciara McCarney',2017-02-28 03:11:24,1
1668503183166113_1669374066412358,111956985487415_1668503183166113,1668503183166113_1668530346496730,"b""Hahahaha you make it sound like the SDLP are the new, young and radical alternative....I haven't forgotten that the SDLP began the devolved power journey as the leader of nationalism, with Sean Farren first suggesting water charges, and were up onto a Year ago an active member of the executive. What bullshit has been shared the SDLP wore the 'Silver Service' uniform like the rest of them.""",b'P Murchadhfinn',2017-02-28 03:20:44,1
1668503183166113_1668568756492889,111956985487415_1668503183166113,,b'I will be voting Alex',b'Ciaran Mc Glone',2017-02-27 13:14:15,1
1668503183166113_1668609426488822,111956985487415_1668503183166113,1668503183166113_1668568756492889,b'Alex Maskey? ',b'Chris Connolly',2017-02-27 14:05:56,3
1668503183166113_1668710206478744,111956985487415_1668503183166113,1668503183166113_1668568756492889,b'Alex Atwood',b'Ciaran Mc Glone',2017-02-27 16:22:26,1
1668503183166113_1668609176488847,111956985487415_1668503183166113,,b' comments disappeared there.',b'Chris Connolly',2017-02-27 14:05:18,0
1668503183166113_1668717513144680,111956985487415_1668503183166113,,b'James Deery',b'Ryan Griffin',2017-02-27 16:34:00,1
1668503183166113_1668830619800036,111956985487415_1668503183166113,,"b'Long live the Union. England, Scotland, Wales and Northern Ireland.'",b'Freddy Patterson',2017-02-27 18:02:46,0
1668503183166113_1668872456462519,111956985487415_1668503183166113,1668503183166113_1668830619800036,"b""I live in Scotland, many don't want the union any more, haven't you noticed?""",b'Julia Madden',2017-02-27 18:51:14,1
1668503183166113_1668874636462301,111956985487415_1668503183166113,1668503183166113_1668830619800036,"b'Scotland need the Union, all the deluded people believe they can go alone. They need to wake up.'",b'Freddy Patterson',2017-02-27 18:54:54,0
1668503183166113_1669466493069782,111956985487415_1668503183166113,1668503183166113_1668830619800036,"b""I live in Wales - I don't want the union thanks. We've been shat upon from a great hight for long enough .""",b'Eilir Jones',2017-02-28 05:14:02,3
1668503183166113_1669502776399487,111956985487415_1668503183166113,1668503183166113_1668830619800036,b'Maybe when they say the union they mean the European Union with Wales and Scotland as members? Very worldly and open minded of them.',b'Richard Vernon',2017-02-28 06:09:55,0
1668503183166113_1671350822881349,111956985487415_1668503183166113,,b'Please vote SDLP.',b'Roger Dunford',2017-03-01 19:04:55,0
1667366199946478_1667543593262072,111956985487415_1667366199946478,,b'How it ought to be!!!',b'Marcus Duignan',2017-02-26 16:46:02,2
1667366199946478_1667614473254984,111956985487415_1667366199946478,,b'The more the merrier as they say. Man seeing past the past. ',b'Julia Madden',2017-02-26 18:21:55,1
1667366199946478_1668129989870099,111956985487415_1667366199946478,,"b""Our family will be doing the same ,Hanna and Henderson, it's the way forward ,shared thinking for a shared future .""",b'Bill Johnston',2017-02-27 04:04:02,3
1667366199946478_1668213533195078,111956985487415_1667366199946478,,b'Nicola is an excellent candidate ......',b'Seamus Breslin',2017-02-27 06:07:06,2
1667366199946478_1668267436523021,111956985487415_1667366199946478,,b'You are so lucky to have Nichola. Seamus',b'Bill Johnston',2017-02-27 07:00:55,1
1667366199946478_1668646113151820,111956985487415_1667366199946478,,b'Heard her speak at a conference in Derry ..... was very impressed....',b'Seamus Breslin',2017-02-27 15:06:47,0
1664627930220305_1665877970095301,111956985487415_1664627930220305,,"b""I'm undecided who to vote for. What is the Social Democratic and Labour Party (SDLP)'s stance on marriage? Are they for homosexual and other non-hetero forms of marriage? I do a lot of business outside of Northern Ireland, and our backwards laws make Northern Ireland out to be a backwards hate filled place. Please let me know your stance on this issue so that I can vote accordingly.""",b'Gavin Knox',2017-02-25 07:34:50,3
1664627930220305_1665987003417731,111956985487415_1664627930220305,,b'Future of the health service is entirely dependent on who is in government in Westminster',b'Stiof Nuall ',2017-02-25 09:35:32,0
1664627930220305_1666037616746003,111956985487415_1664627930220305,,b'And what about the Irish language will there be any answers to these questions probably not',b'Lily Mcdonald',2017-02-25 10:38:22,0
1664627930220305_1666121760070922,111956985487415_1664627930220305,,"b'I have respect and loyality for the SDLP. However can you confirm if Bernadette Smyth been endorsed by the party to promote her anti abortion campaign through your election campaign as I am reading fb. If this is true it will cost you my vote . Please publically claify this. If you repugiate it no problem.... ( I am not opposed to conscience clauses) but its time NI came into line with UK. So SDLP must find a way to allow those who wish to access whatever medical procedures they see fit,without women being criminalised. Support a reform in the law. I do not expect people in SDLP to vote against their conscience but in matters of PUBLIC POLICY...the.Alliance position seems reasonable .'",b'Mary Gribben',2017-02-25 12:26:14,1
1664627930220305_1668365669846531,111956985487415_1664627930220305,1664627930220305_1666121760070922,"b""PS...Mon.Thank you to Claire Hanna for her prompt reply to my enquiry. I' ll be happy to vote for Claire and her running mate. Good luck.""",b'Mary Gribben',2017-02-27 09:00:25,1
1664385483577883_1664386516911113,111956985487415_1664385483577883,,b' Read more about how Colum got on here http://sdlp.ie/news/2017/eastwood-meets-european-leaders-on-special-status/ [[SHARE]]',b'Social Democratic and Labour Party (SDLP)',2017-02-24 08:49:28,0
1664385483577883_1664627320220366,111956985487415_1664385483577883,,"b'Way to go Colm....get right in there, these leaders need to know that 56% of the people who voted here, voted to REMAIN. We are not interested in the ""will of the people"" as May puts it, we are the people of N Ireland and we voted to remain.'",b'Geraldine Gibson',2017-02-24 12:16:52,1
1664373543579077_1664383750244723,111956985487415_1664373543579077,,b'Now we know what the white dot is for.',b'Ronan McCay',2017-02-24 08:48:05,22
1664373543579077_1666133193403112,111956985487415_1664373543579077,,b'Go on sdlp',b'Ciaran Mc Glone',2017-02-25 12:39:52,0
1664373543579077_1666285610054537,111956985487415_1664373543579077,,b'Lol',"b""Lorraine O'Kane""",2017-02-25 15:35:02,0
1662130407136724_1662162273800204,111956985487415_1662130407136724,,b'Nioicl Nic Aoidh',b'Grace Beasant',2017-02-22 19:10:30,0
1662130407136724_1670067233009708,111956985487415_1662130407136724,,b'Sin an f nach f liom v a chaitheamh do do ph . Is an aon ghuth na h le s mor ',b'Sandra McKendry',2017-02-28 17:14:20,1
1661714307178334_1661837047166060,111956985487415_1661714307178334,,"b""Love this guy he speaks common sense which is lacking in this place at times well said Colum couldn't agree more.""",b'Michael Mulhern',2017-02-22 13:00:35,2
1661265523889879_1661275087222256,111956985487415_1661265523889879,,b'Watching from Westminster- Volume is low.',b'Margaret Ritchie',2017-02-22 05:20:47,1
1661265523889879_1661276107222154,111956985487415_1661265523889879,,"b""I see Colin and Claire's heads.""",b'Margaret Ritchie',2017-02-22 05:21:32,2
1661265523889879_1661278033888628,111956985487415_1661265523889879,,b'Rosin Lynch is a champion for unborn children with disabilities. ',b'Nicholas McAtamney',2017-02-22 05:22:53,1
1661265523889879_1661279650555133,111956985487415_1661265523889879,,b'Good that health is at the centre of manifesto',b'Margaret Ritchie',2017-02-22 05:24:09,4
1661265523889879_1667729839910114,111956985487415_1661265523889879,1661265523889879_1661279650555133,b'Reproductive health for women ?',b'Mary Gribben',2017-02-26 20:12:13,0
1661265523889879_1661283687221396,111956985487415_1661265523889879,,b'Great that focus on Brexit and getting a special status for NI.',b'Mairin Murray',2017-02-22 05:27:08,2
