status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
209101162445115_1418914218130464,"UKIP's Foreign and Commonwealth Affairs spokesman James Carver MEP said: ""My heartfelt sympathy goes to all those affected by this atrocity and to the Russian people. It was nothing less than an act of sheer barbarism. This is the fifth time Russia's transport infrastructure has been attacked since 2007 - all of which have claimed serious loss of life.

""The fight against the terrorist is a global one and we must unite against this threat as well as uniting in grief. At the same time, we must also vow not to let our lives be dictated by the terrorist – the world will never submit to the terror of the bomb and the gun, no matter what. Good will always prevail over evil.""",UKIP's Foreign Affairs spokesman condemns yesterday's devastating attack on innocent passengers of the St Petersburg Metro,link,http://www.ukip.org/ukip_s_foreign_affairs_spokesman_condemns_yesterday_s_devastating_attack_on_innocent_passengers_of_the_st_petersburg_metro,2017-04-04 08:23:00,452,40,40,374,6,0,0,72,0
209101162445115_1418036364884916,Watch: UKIP MEP Ray Finch talk about the need to ensure that the UK reclaims its fishing waters during Brexit negotiations!,,video,https://www.facebook.com/UKIP/videos/1418036364884916/,2017-04-04 04:00:00,867,81,204,829,36,1,1,0,0
209101162445115_1418861771469042,,Paul Nuttall MEP,link,http://www.bbc.co.uk/news/uk-politics-39485083,2017-04-04 02:49:25,860,215,1,653,3,18,2,5,179
209101162445115_1417858011569418,Watch UKIP Education Spokesman and London Assembly Member David Kurten on Sky News here:,,video,https://www.facebook.com/UKIP/videos/1417858011569418/,2017-04-03 04:55:11,716,289,140,660,28,1,23,0,4
209101162445115_1416879961667223,Watch highlights from UKIP Leader Paul Nuttall MEP on Question time here:,,video,https://www.facebook.com/UKIP/videos/1416879961667223/,2017-04-02 07:24:39,425,59,78,396,27,1,1,0,0
209101162445115_1416867508335135,UKIP Leader Paul Nuttall: Gibraltar must not be used as a cynical bargaining chip. The rights of its people must be respected,Brexit: Government 'to stand up' for Gibraltar's interests - BBC News,link,http://www.bbc.co.uk/news/uk-politics-39465631,2017-04-02 05:37:58,1303,176,141,1237,39,1,4,1,21
209101162445115_1414738545214698,"The statement put out today by the EU setting out their guidelines for negotiating with the UK over the next two years is ""bound to create more division amongst EU nations"", said Paul Nuttall/ 

""By wrapping the negotiations in a bureaucratic straitjacket all that they guarantee to do is highlight the already glaring differences of approach amongst the rump 27 nations in the bloc.

""It is beholden on the UK government to get the best deal possible for the people of this country. To do so will require patience, flexibility, good will and imagination. Sadly none of these qualities are visible in the EU position paper. It appears that they have neither learned anything from the Brexit result, nor have they any desire so to do"".",EU negotiating guidelines show they have learned nothing from Brexit,link,http://www.ukip.org/eu_negotiating_guidelines_show_they_have_learned_nothing_from_brexit,2017-03-31 05:13:40,639,177,79,566,5,1,12,1,54
209101162445115_1413871138634772,Watch UKIP Deputy Leader Peter Whittle on Daily Politics on Brexit Day.,,video,https://www.facebook.com/UKIP/videos/1413871138634772/,2017-03-30 08:27:24,584,125,70,545,32,0,7,0,0
209101162445115_1413675861987633,UKIP Leader Paul Nuttall is on Question Time tonight - be sure to tune in,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1413675861987633/?type=3,2017-03-30 03:03:56,407,111,54,386,12,1,7,1,0
209101162445115_1413187748703111,Nigel Farage gives his take on Brexit Day LIVE on LBC!,LBC,video,https://www.facebook.com/LBC/videos/10154885607121558/,2017-03-29 13:22:33,1305,88,0,1159,134,1,9,0,2
209101162445115_1412792442075975,,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1412792442075975/?type=3,2017-03-29 03:10:53,8109,248,1517,7488,538,8,63,3,9
209101162445115_1412359752119244,Today the Government will finally act on the historic decision of the people of this country to leave the EU,,status,,2017-03-29 01:55:15,1244,89,126,1123,110,3,7,1,0
209101162445115_1412051352150084,"Mike Hookem MEP: ""I am very pleased that Alex will soon be at home with his wife and family, where he belongs. In my opinion, Sgt Blackman should never have been in prison in the first place, so today's news is most welcome.""

""But while recognise that Alex's release is a victory for justice, I think lessons need to be learned about how the military investigate and prosecute troops and veterans accused of potential war-crimes moving forward.

""The simple fact is, it should not have taken a long-running and high-profile campaign to get real justice for a serving member of our armed forces and we cannot allow a repetition of this situation.",New sentence for 'Marine A' a victory for justice,link,http://www.ukip.org/new_sentence_for_marine_a_a_victory_for_justice,2017-03-28 07:43:35,1859,142,195,1770,74,0,0,3,12
209101162445115_1411931888828697,"""UNITE TO FIGHT THE COMMON FISHERIES POLICY

It is increasingly obvious we are putting the 'cart before the horse' in splitting up the spoils of Brexit when the fight has only just begun! That's why I urge all in the fishing industry to unite with me to work together for the return of our seas. Only together can we win and only together can we thrive says UKIP's Fisheries Spokesman Mike Hookem.",Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1411931888828697/?type=3,2017-03-28 04:54:47,1515,75,311,1459,48,0,5,0,3
209101162445115_1411103565578196,What we demand: Six key tests to prove Brexit means Exit,What we demand: Six key tests to prove Brexit means Exit,link,http://www.ukip.org/six_key_tests_to_prove_brexit_means_exit,2017-03-27 07:09:08,932,106,167,871,46,2,13,0,0
209101162445115_1411061032249116,WATCH: UKIP Leader Paul Nuttall MEP's speech today - What we demand: Six key tests to prove Brexit means Exit #SixKeyTests,,video,https://www.facebook.com/UKIP/videos/1411061032249116/,2017-03-27 05:08:00,571,302,141,493,53,2,10,4,9
209101162445115_1410124745676078,"UKIP Leader Paul Nuttall: As far as the party is concerned, we can now put behind us one of the most damaging internal conflicts which has dogged us over the past year.

We can look forward with optimism and unity of purpose to the very real challenges of policing Brexit and further reforming the vigorous democracy of the UK.We can and will put forward a raft of proposals that will show the hard pressed patriotic working people that they are no longer forgotten and they have a champion. And we can do this confident that we will not suffer the embarrassment of a high profile dissenter.

I imagine most of the Ukip membership will initially be angry, with a sense of betrayal, but soon be breathing a sigh of relief. I wouldn't be surprised if a few of them tweeted a smiley face or two.",Most Ukippers will breath a sigh of relief that Douglas Carswell has gone,link,http://www.telegraph.co.uk/news/2017/03/25/ukippers-will-breath-sigh-relief-douglas-carswell-has-gone/,2017-03-26 04:32:00,879,193,58,797,35,3,42,0,2
209101162445115_1409389399082946,"UKIP Leader Paul Nuttall writes, ""As you will know, Douglas Carswell has announced today that he is resigning from UKIP, to sit as an independent MP. He has said that he is doing this ""cheerfully and amicably"". 

""This is not a surprise. I was elected on a pledge to forge unity in the party, and have had many discussions with key players to try and make that happen, but it had become increasingly clear to me that some things were simply beyond reach.

""Douglas was genuinely committed to Brexit, but was never a comfortable Ukipper. On Monday, he had been due to meet with the National Executive Committee to answer various questions relating to longstanding issues, including published allegations that he had joined us in order to try to minimise Nigel Farage's involvement in the Referendum. 

""Douglas's defection to UKIP in 2014, along with Mark Reckless, and the two by-elections we fought successfully for them, proved that UKIP was capable of getting members elected to Parliament – albeit, it was still a tough task (as I know only too well, personally).

""Our party has not benefited financially or organisationally from having Douglas in Westminster. With this in mind, his departure will make no difference to my ability or focus on delivering the reforms I promised when elected as Leader.

""As we redefine our mission and take up the next phase of our campaign to rebuild a confident, independent nation, Douglas would have been increasingly out of kilter with our members' aspirations. 

""We now have an opportunity to put behind us the most damaging internal conflict which has dogged us over the past year, and look forward with optimism and unity of purpose to the very real challenges of policing Brexit and further reforming the vigorous democracy of the UK.""",,status,,2017-03-25 09:07:47,453,142,54,407,12,1,26,3,4
209101162445115_1408244085864144,Watch UKIP Leader Paul Nuttall on Good Morning Britain!,,video,https://www.facebook.com/UKIP/videos/1408244085864144/,2017-03-24 06:27:51,2054,569,632,1923,94,4,3,3,27
209101162445115_1407413932613826,"UKIP Leader Paul Nuttall: ""Though we now know that the individual concerned was born in the UK this shows that we clearly have an integration crisis. It is time for the Government to actually start confronting practices that are dividing off Muslim communities; FGM, sharia tribunals, first cousin marriage, forced marriage, so-called ""honour"" violence etc etc. All are unacceptable in Britain.

""UKIP will be the party that tells it as it is on these issues. We are on a disastrous path because of political correctness from establishment politicians.

""We remember PC Palmer and his sacrifice, and send our thoughts and prayers to all the innocents from the UK and around the world affected by this act of terrorism. 

""But while we do so we must act efficiently and quietly to ensure that this cannot happen again. Fine words are not enough"".","Fine words are not enough, we must take action",link,http://www.ukip.org/fine_words_are_not_enough_we_must_take_action,2017-03-23 08:32:55,2248,315,452,2108,76,3,0,3,58
209101162445115_1406691672686052,"UKIP Leader Paul Nuttall MEP: ""A terrible attack on our democracy has taken place today. My thoughts tonight go out to the victims of this terrorist atrocity and their families.

""Once again the emergency services have demonstrated the extraordinary work they do on our behalf. That a police officer is among the dead underlines the debt of gratitude we all owe those who work to keep us safe.

""In the coming hours and days more information will doubtlesly emerge about the attacker or attackers and their motivation. In the meantime everyone should resolve that terrorism will never beat us.""",,status,,2017-03-22 13:37:45,949,138,107,816,4,0,0,91,38
209101162445115_1406581089363777,UKIP Leader Paul Nuttall: Horrible news coming from Westminster. Our thoughts and prayers are with all the innocent victims.,,status,,2017-03-22 11:11:09,800,127,53,633,1,1,1,113,51
209101162445115_1405282396160313,WATCH: Our Channel 4 Political Slot talking about the housing crisis and the Tory stealth taxes on those least able to pay them.,Britain's housing crisis,video,https://www.facebook.com/UKIP/videos/1405282396160313/,2017-03-21 06:12:35,289,63,121,269,6,0,1,0,13
209101162445115_1404537979568088,"UKIP Pensions Spokesman Andrew Charalambous: ""Rather than attacking hard pressed pensioners and workers saving for a pension to pay for his own mistake, he should take it from the expanding foreign aid budget.""",New tax raid on pensions: OUTRAGE at Hammond's plans to fill £2billion budget blackhole,link,http://www.express.co.uk/news/politics/781255/chancellor-exchequer-philip-hammond-tax-pensions-cut-international-aid-budget-blackhole,2017-03-20 12:25:47,2108,542,704,1529,23,3,2,8,543
209101162445115_1404279026260650,,Paul Nuttall MEP,link,http://www.telegraph.co.uk/news/2017/03/20/britain-will-trigger-two-year-process-leaving-european-union/,2017-03-20 07:09:22,2227,192,0,2045,159,4,18,0,1
209101162445115_1403262606362292,"UKIP Leader Paul Nuttall has denounced Tony Blair over the former PM's attempt to overthrow the referendum result.

""Blair has demonstrated his arrogant belief that he and his supporters have special access to knowledge again. It was this mistaken belief that took the country into illegal war, maybe he should have learned his lesson.

""I should be grateful though, every time Blair turns up on our screens or in our papers he reminds people of the reasons that they voted to free the country from the grip of people like him.

""As Brexit comes to be a reality we will see the advantages of our decision. We will no longer be expecting, as Blair did and amazingly still does, the creation of a mythological 'reformed EU', a prospect as likely as finding Atlantis off the mouth of Medway.

""Blair was wrong then, he is wrong now and from what he is saying plans to remain wrong for the foreseeable future. Like an old tired aristocrat, he has learned nothing from the Referendum, yet forgotten nothing from his years of pomp.""",,status,,2017-03-19 10:27:42,1129,136,142,1047,37,1,27,0,17
209101162445115_1400115436677009,"""It is increasingly clear that the party of the drivers, the strivers and the entrepreneurs is UKIP.""",Paul Nuttall MEP,link,http://www.ukip.org/tory_disarray_on_national_insurance_shows_ukip_is_the_party_for_strivers,2017-03-16 03:56:39,262,79,0,248,3,1,2,0,8
209101162445115_1400114973343722,"UKIP Veterans Spokesman Mike Hookem, has welcomed a decision by the Court Martial Appeal Court to reduce the sentence of jailed Royal Marine Sergeant, Alexander Blackman, saying; ""the reduction in the severity of the charge against Al Blackman proves he should never have been jailed in the first place due to medical problems he was suffering from at the time of the incident.""

Former commando engineer, Mr Hookem, who has taken the campaign to free 'Marine A' to the European Parliament said, ""I would now like to see the immediate release of Mr Blackman and his sentence reduced to time served. Mr Blackman needs to be at home with his wife and family, where he belongs, rather than languishing in jail.",Mike Hookem welcomes reduction in 'Marine A' Conviction,link,http://www.ukip.org/mike_hookem_welcomes_reduction_in_marine_a_conviction,2017-03-15 07:00:00,1410,128,144,1346,50,1,3,0,10
209101162445115_1399319853423234,"UKIP Leader Paul Nuttall: ""What began as a noble economic plan has evolved into a political monster, egged on by successive eurocrats who are hungry for ever more power and determined to destroy the nation state and what continues to amaze me is that you never learn. You talk about an existential crisis but you say what is needed is even more EU, you are fiddling whilst the Treaty of Rome burns.""",EU fiddling whilst the Treaty of Rome burns,video,https://www.facebook.com/UKIP/videos/1399319853423234/,2017-03-15 06:02:46,746,102,148,697,33,1,13,0,2
209101162445115_1399256690096217,UKIP Leader Paul Nuttall MEP will be speaking live in the European Parliament. Tune in at the link below from around 09.40am...,Home | Plenary | European Parliament,link,http://www.europarl.europa.eu/plenary/en/home.html,2017-03-15 04:17:47,130,48,8,126,0,1,3,0,0
209101162445115_1398457203509499,"David Coburn MEP: ""The prospect of a second independence referendum between the Autumn of 2018 and the spring of 2019 is utterly preposterous. The UK will still be in negotiations with the EU at this time – the SNP seem to wish to cause maximum disruption, uncertainty and overall mayhem.

""In 2014 the Scottish people decided decisively to remain British, in 2016 less people voted to remain in the EU than voted to be British in 2014.

""The SNP want to be ""in control"" not at the ""mercy"", have they been asleep whilst Greece has simply been bullied by the EU and when The Republic of Ireland twice voted the wrong way in a referendum and were forced to vote again courtesy of the EU.

""They would rather be ruled from Frankfurt and Berlin rather than Edinburgh and London. Scotland's Education system is failing, roads are crumbling and the NHS has seen better days – therefore they must revert to these diversionary tactics.""","The SNP do not want real independence, they want 'plastic indy'",link,http://www.ukip.org/the_snp_do_not_want_real_independence_they_want_plastic_indy,2017-03-14 05:12:18,543,181,63,485,3,2,39,2,12
209101162445115_1397629973592222,Happy Commonwealth Day!,Paul Nuttall MEP,photo,https://www.facebook.com/PaulNuttallMep/photos/a.365492593501771.126651.363704527013911/1424528374264849/?type=3,2017-03-13 06:30:23,667,46,0,629,36,0,2,0,0
209101162445115_1394466620575224,"UKIP Leader Paul Nuttall MEP: ""After the Budget legions of White Van Men and hundreds of thousands of women who have set up their own businesses were left in no doubt: this government is not on their side. And to add insult to injury, Hammond's plans for higher NI for the self-employed were announced just minutes after he boasted about bringing down Corporation Tax for big multinational businesses.

""Yet again the Conservative Party is advertising its historic weakness: it is the party for the already wealthy and well-connected, not a party for the strivers and the aspirational.""","It should be 'Hammond the Hammer' of the self-employed after the Budget, says PAUL NUTTALL",link,http://www.express.co.uk/comment/expresscomment/777223/philip-hammond-budget-brexit-paul-nuttall-britain-financial-wheel,2017-03-10 05:44:55,470,182,98,382,5,1,6,1,75
209101162445115_1392580880763798,Watch London Assembly Member David Kurten praise Kellyanne Conway on Women's Day.,,video,https://www.facebook.com/UKIP/videos/1392580880763798/,2017-03-08 11:21:23,267,48,32,246,16,0,5,0,0
209101162445115_1392469684108251,"UKIP Economy Spokesman Mark Reckless AM said: ""The Conservatives have today lost any claim they may have had to represent either White Van Man or the many women who create businesses as a route to combining a continuing economic contribution with family life.

""In this Budget, Philip Hammond has launched an unnecessary and foolish attack on enterprise. To claim to be making life better for the employed by making life worse for the self-employed is the worst kind of levelling down. It is an approach more befitting of big state socialism than of a party that claims to understand wealth creation.

""Self-employed people create their own jobs. They have no paid holidays, sickness benefits or company pension schemes and in fact no guaranteed income at all.

""They show guts and determination. And like the rest of the electorate they were promised that the Tories would not be whacking up national insurance rates in this parliament. In their case it is going to be a promise broken.""",UKIP accuses the Chancellor of attacking enterprise and betraying the self-employed,link,http://www.ukip.org/ukip_accuses_the_chancellor_of_attacking_enterprise_and_betraying_the_self_employed,2017-03-08 09:09:05,363,81,93,315,1,8,4,1,34
209101162445115_1391666440855242,WATCH: The establishment will not accept the will of the British people.,LBC,video,https://www.facebook.com/LBC/videos/10154820432751558/,2017-03-07 16:23:42,658,163,0,462,14,2,3,3,174
209101162445115_1391579267530626,UKIP Leader Paul Nuttall: Outrageous that 366 unelected peers think that 650 MPs are more meaningful than 17.5 million people,Brexit: Government suffers second defeat in Lords - BBC News,link,http://www.bbc.co.uk/news/uk-politics-39200658,2017-03-07 14:17:57,3139,857,705,1674,10,12,47,22,1374
209101162445115_1391217997566753,,Paul Nuttall MEP,link,http://www.ukip.org/government_should_be_awarded_a_b_for_grammar_school_plans,2017-03-07 06:41:47,172,25,0,160,5,0,6,0,1
209101162445115_1390424624312757,Watch: UKIP Deputy Leader Peter Whittle encounters denial about Islamic extremism in the UK.,,video,https://www.facebook.com/UKIP/videos/1390424624312757/,2017-03-06 10:33:02,789,245,186,623,10,9,37,6,104
209101162445115_1389260064429213,"""Under my leadership, UKIP will not be going soft. I will not get bogged down in any soggy centre. I am the radical leader of a radical party, and with the huge mandate the membership gave me, that is how it will stay."" - UKIP Leader Paul Nuttall MEP",Ukip won't be going soft on my watch. We will stay a truly radical party,link,http://www.telegraph.co.uk/news/2017/03/04/ukip-wont-going-soft-watch-will-stay-truly-radical-party/,2017-03-05 04:52:35,914,210,69,862,34,1,16,0,1
209101162445115_1388570334498186,London Assembly Member and UKIP Deputy Leader Peter Whittle & UKIP Leader Paul Nuttall address the UKIP regional conference at Weymouth Pavilion.,,video,https://www.facebook.com/UKIP/videos/1388570334498186/,2017-03-04 09:29:36,725,670,177,601,90,7,5,4,18
209101162445115_1388549024500317,From 2.30pm this afternoon we will be livestreaming our Party Leader Paul Nuttall MEP's speech preceded by Deputy Leader Peter Whittle's at the South West regional conference - we'll post the link when the video is live,,status,,2017-03-04 08:56:12,107,30,3,103,2,0,1,0,1
209101162445115_1387503924604827,"""UKIP have been saying for years that all students who are foreign nationals, including those from the EU, should pay their own University fees up front if they are studying in Britain. This is simple common sense.

""This is money which should all have been recovered, and could have paid for 15 brand new secondary schools. There is no excuse for this waste to continue: British money should be spent first on British people and services in this country, particularly in skills training for young people which has been neglected for far too long.""

Like if you agree with UKIP Education Spokesman David Kurten AM",One in four European Union citizens who study in England go home without paying a PENNY of their student loans,link,https://www.thesun.co.uk/news/2987186/one-in-four-european-union-citizens-who-study-in-england-go-home-without-paying-a-penny-of-their-student-loans/,2017-03-03 05:31:06,3554,403,1407,2916,26,47,23,9,533
209101162445115_1386814388007114,,Paul Nuttall MEP,photo,https://www.facebook.com/PaulNuttallMep/photos/a.365492593501771.126651.363704527013911/1413105582073795/?type=3,2017-03-02 09:43:52,343,49,0,334,7,1,1,0,0
209101162445115_1386042598084293,We believe St David's Day should be a Bank Holiday! Share if you agree!,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1386042598084293/?type=3,2017-03-01 10:05:00,462,80,117,446,13,2,0,0,1
209101162445115_1386041131417773,"UKIP's very own Jonathan Arnott MEP will be stepping into the boxing ring at the York Hall in London - otherwise known as the home of boxing - to raise money for charity.

He's seeking to raise money for the Ally Cadence Trust for Spinal Muscular Atrophy (ACT for SMA), after a friend and colleague lost their baby daughter to the condition in October. As a relatively small charity, the Ally Cadence Trust don't have the same resources that some of the 'household name' charities have. It also means that that every penny will end up going to a worthwhile cause.

You can find out more about the event on his website at: http://www.jonathanarnott.co.uk/2017/03/jonathan-arnott-steps-into-the-ring-for-charity/ and if you would like to donate you can at www.justgiving.com/arnott",Jonathan Arnott MEP,link,https://www.justgiving.com/fundraising/arnott,2017-03-01 10:03:04,103,18,1,100,3,0,0,0,0
209101162445115_1381349658553587,,Paul Nuttall MEP,link,https://www.facebook.com/PaulNuttallMep/posts/1406866659364354,2017-02-24 06:08:29,1234,489,0,1121,24,0,13,71,5
209101162445115_1380076962014190,Polls close in just one hour. There's still time to vote for Paul Nuttall in Stoke Central and Fiona Mills in Copeland.,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1380076962014190/?type=3,2017-02-23 16:59:00,273,93,8,253,10,0,8,1,1
209101162445115_1380075362014350,Polls close in only three hours! If you live in Copeland or Stoke-on-Trent  your vote will really make a difference so do go out and vote UKIP today.,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1380075362014350/?type=3,2017-02-23 13:59:11,620,117,72,581,33,0,4,0,2
209101162445115_1380075002014386,Vote for Paul Nuttall today in Stoke Central and make Stoke-on-Trent the capital of change!,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1380075002014386/?type=3,2017-02-23 08:18:00,942,120,96,888,43,1,8,0,2
209101162445115_1380574581964428,As UKIP Leader Paul Nuttall says let's trade the clapped out Labour banger on bricks for a UKIP tank. Vote for change. Vote UKIP today.,Paul Nuttall MEP,link,https://www.theguardian.com/politics/2017/feb/22/labour-is-clapped-out-banger-on-bricks-according-to-stoke-focus-group?CMP=oth_b-aplnews_d-2,2017-02-23 08:15:09,728,72,0,664,34,0,30,0,0
209101162445115_1380488085306411,Labour finally admit they have FAILED on social housing in Stoke-on-Trent. Only Paul Nuttall will ensure a new golden age of social housing.,Labour finally admit they have FAILED on social housing,video,https://www.facebook.com/UKIP/videos/1380488085306411/,2017-02-23 05:46:39,838,109,171,766,25,4,33,1,9
209101162445115_1380074445347775,Polls are now open in Copeland and Stoke Central. If you live in those areas your vote will really make a difference - so go out and vote UKIP today!,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1380074445347775/?type=3,2017-02-23 02:02:01,1133,350,253,1062,59,0,9,0,3
209101162445115_1379832485371971,"The Brexit referendum victory has put Britain on a new trajectory – an exciting new path that will allow our country much more freedom to tackle its problems and to seek out new opportunities in the wider world. We are a great country, but one with many problems and frustrations.

Our new policy document, 'New Path for Britain' has begun to determine our direction of travel in several key policy areas – identifying what the challenges are and some key changes we need to see.

The purpose of it is to set out that broad direction of travel so that the British people can see that under Paul Nuttall's leadership UKIP is going to be the patriotic party that advances common-sense solutions to many of the problems that are holding them back in their lives.

Download it here: http://www.ukip.org/new_path_guide_to_ukip_policy",Paul Nuttall announces a New Path for Britain: our direction of travel in key areas,link,http://www.ukip.org/new_path_guide_to_ukip_policy,2017-02-22 15:24:00,605,77,91,577,25,2,1,0,0
209101162445115_1379985115356708,"UKIP's Staffordshire MEP Jill Seymour: ""Our message to the Stoke Central electorate is clear – we will not take the people for granted, as the Labour party has done now for too many years.

""Uncontrolled immigration has put huge pressure on the city's housing, waiting times at hospitals are too long, and many parents are struggling to get the right school places for their children.

""These are the kind of issues which are important to the working class people of Stoke on Trent – not party political grandstanding in Westminster. And Paul Nuttall is a man who appreciates and understands them.""",Jill Seymour MEP: Paul Nuttall understands and appreciates the working class people of Stoke-on-Trent,link,https://www.politicshome.com/news/uk/political-parties/uk-independence-party/opinion/european-parliament/83565/jill-seymour-mep,2017-02-22 13:31:50,1190,93,162,1149,40,0,1,0,0
209101162445115_1379770488711504,"UKIP Defence Spokesman Bill Etheridge, ""These repeated compensation payments are funding terrorism.

""With the recent cases opened about former servicemen and their actions in theatres of war, to the tank-chasing lawyers and now compensation paid to former detainees, we have seen too much money wasted. These are funds that should have gone towards defending our citizens.

""The United States would not have gone through all the time, trouble and international criticism if they had not suspected the detainees were capable of committing atrocities.

""It is time to stop the thinking that there is good in everyone and realise that there are people out there that wish to do us harm.""","Bill Etheridge slams do-gooders for ""funding terrorism""",link,http://www.ukip.org/_bill_etheridge_slams_do_gooders_for_funding_terrorism,2017-02-22 11:59:04,1454,138,276,1350,9,10,1,2,82
209101162445115_1379834752038411,Make sure you vote UKIP on Thursday 23rd February,Timeline Photos,photo,https://www.facebook.com/UKIP/photos/a.283591398329424.67830.209101162445115/1379834752038411/?type=3,2017-02-22 09:16:10,1765,141,434,1670,75,0,8,0,12
