status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
107584191543_10155040293121544,"VIDEO: The Prime Minister Theresa May tells Danny Kinahan MP that she 'will never be neutral' on the Union
http://parliamentlive.tv/event/index/6373f9ec-bcca-4419-a848-41946fc07f4a?in=12:01:01&out=12:03:10",Parliamentlive.tv,link,http://parliamentlive.tv/event/index/6373f9ec-bcca-4419-a848-41946fc07f4a?in=12%3A01%3A01&out=12%3A03%3A10,2017-03-29 15:20:26,23,1,3,22,1,0,0,0,0
107584191543_10155039571051544,"The Ulster Unionist Party`s Westminster team continues to raise the issue of compensation for victims of Libyan sponsored IRA terrorism.
http://www.newsletter.co.uk/news/government-must-act-to-use-frozen-gaddafi-billions-for-ira-victims-says-uup-mp-1-7888811","Government must act to use frozen Gaddafi billions for IRA victims, says UUP MP",link,http://www.newsletter.co.uk/news/government-must-act-to-use-frozen-gaddafi-billions-for-ira-victims-says-uup-mp-1-7888811,2017-03-29 10:04:36,22,2,9,22,0,0,0,0,0
107584191543_10155039534081544,"In response to Danny Kinahan, Ulster Unionist MP for South Antrim, the Prime Minister makes clear that she 'will never be neutral' on the Union.
http://www.newsletter.co.uk/news/pm-says-her-government-will-never-be-neutral-on-future-of-northern-ireland-1-7890013",PM says her Government 'will never be neutral' on future of Northern Ireland,link,http://www.newsletter.co.uk/news/pm-says-her-government-will-never-be-neutral-on-future-of-northern-ireland-1-7890013,2017-03-29 09:43:58,62,7,4,57,5,0,0,0,0
107584191543_10154985750176544,,Ulster Unionist Party's cover photo,photo,https://www.facebook.com/ulsterunionistparty/photos/a.10150752949636544.427234.107584191543/10154985750176544/?type=3,2017-03-11 08:08:58,17,2,0,17,0,0,0,0,0
107584191543_10154955488166544,1 hour left to vote for change,Ulster Unionist Party,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154954452831544/?type=3,2017-03-02 16:03:12,17,4,0,16,1,0,0,0,0
107584191543_10154954452831544,"Today you have the power to change your Government. 

Vote for change. #AE17",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154954452831544/?type=3,2017-03-02 07:14:23,46,3,6,45,1,0,0,0,0
107584191543_10154953093051544,"Tomorrow you have the power to call time on 10 years of scandals, incompetence and arrogance under the DUP & Sinn Fein.

Vote for change.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154953093051544/?type=3,2017-03-01 17:00:18,78,5,20,75,3,0,0,0,0
107584191543_10154952274656544,"If you want change, come out & vote for it tomorrow | Leader Mike Nesbitt writes in today's Belfast Telegraph",Mike Nesbitt: Make poll a referendum on DUP and Sinn Fein's appalling track record,link,http://shr.gs/gAmvenI,2017-03-01 10:37:30,97,12,20,91,5,0,1,0,0
107584191543_10154950421441544,Watching the BBC leaders' debate? Know the facts about the cause of this election #BBCNIdebate #AE17,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154950421441544/?type=3,2017-02-28 16:10:08,18,5,13,17,0,0,1,0,0
107584191543_10154949950976544,Join the many voting for change - Vote Ulster Unionist on 2nd March.,Join the many voting for change - Vote Ulster Unionist on 2nd ...,video,https://www.facebook.com/ulsterunionistparty/videos/10154949950976544/,2017-02-28 12:33:52,341,202,92,303,9,0,22,0,7
107584191543_10154949906761544,We cannot afford another DUP/Sinn Fein Executive - Vote Ulster Unionist on Thursday,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154949906761544/?type=3,2017-02-28 12:15:13,57,12,22,54,2,1,0,0,0
107584191543_10154949901351544,"We can only achieve change if you vote for it - Vote Ulster Unionist on 2nd March to call time on scandals, incompetence & arrogance",,photo,https://www.facebook.com/ulsterunionistparty/photos/a.10152991478231544.1073741871.107584191543/10154949901321544/?type=3,2017-02-28 12:12:35,89,10,33,82,4,0,2,0,1
107584191543_10154938849136544,We cannot afford another DUP/Sinn Féin Executive | Leader Mike Nesbitt writes in today's Irish News #AE17,We cannot afford another DUP/Sinn Féin Executive: UUP leader Mike Nesbitt,link,http://www.irishnews.com/news/northernirelandnews/2017/02/24/news/platform-ulster-unionist-party-leader-mike-nesbitt-942533/?param=ds12rif76F,2017-02-24 09:26:07,71,14,12,71,0,0,0,0,0
107584191543_10154933577891544,"Opinion Piece from Doug Beattie MC, one of our Upper Bann candidates. Posted on the Slugger O'Toole Political Blog, encouraging people to vote next week, and to vote for change.","Beattie; ""So I want to ask you out on a date, a date with democracy""",link,http://sluggerotoole.com/2017/02/22/beattie-so-i-want-to-ask-you-out-on-a-date-a-date-with-democracy/,2017-02-22 09:46:54,34,6,9,34,0,0,0,0,0
107584191543_10154933316251544,The weather is changeable but our teams are still out on the streets and roads of constituencies across Northern Ireland.  Only one week of canvassing to go!,Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154933304001544/?type=3,2017-02-22 07:31:36,45,2,2,45,0,0,0,0,0
107584191543_10154928218701544,"Canvass Selfie time, it has to be done!  Some of our candidates and teams out round the constituencies over the weekend.",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154928204656544/?type=3,2017-02-20 09:54:54,48,2,8,46,2,0,0,0,0
107584191543_10154927765651544,"SHARE if you're fed up with incompetence, arrogance and the whiff of corruption #CleanUpStormont #CashForAsh",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154927765651544/?type=3,2017-02-20 05:50:27,36,16,50,33,2,1,0,0,0
107584191543_10154911782351544,Watching Nolan? Make sure you know the facts on #RHI,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154911782351544/?type=3,2017-02-15 18:03:36,26,5,10,26,0,0,0,0,0
107584191543_10154909980516544,"Ulster Unionist Candidate, Doug Beattie MC, raises the issue of how far Sinn Fein still have to travel, following a tastleless message from Gerry Kelly.",News Letter,link,http://trib.al/M4m5Uc9,2017-02-15 07:34:58,16,5,0,16,0,0,0,0,0
107584191543_10154907520796544,"And now for the manifesto itself.  A plan for a better Northern Ireland.

https://uup.org/assets/images/assembly%20manifesto%202017.pdf",uup.org,link,https://uup.org/assets/images/assembly%20manifesto%202017.pdf,2017-02-14 09:40:07,37,8,16,36,1,0,0,0,0
107584191543_10154907359946544,"This morning the Ulster Unionist Party launched its 2017 Assembly Election manifesto, which will be available online shortly.  All our candidates, agents and supporters present believe it presents a real alternative to the previous Executive's failures.  We hope you will agree and give us your support on 2nd March.",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154907359796544/?type=3,2017-02-14 08:44:08,56,19,16,56,0,0,0,0,0
107584191543_10154896574631544,"The Ulster Unionist Party has asked more Assembly Questions than any other party this mandate, even those with more MLAs

We will continue to be the hardest working party either in Opposition or in Government #AE17 #VoteForChange",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154896574631544/?type=3,2017-02-10 10:59:40,60,25,35,56,4,0,0,0,0
107584191543_10154894050961544,"Busys teams out canvasing right across the country, they want to see change come to Northern Ireland.  No matter what the weather brings!",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154894003661544/?type=3,2017-02-09 10:47:27,52,9,0,52,0,0,0,0,0
107584191543_10154893461621544,"Fed up with scandals, incompetence and arrogance?  Be one more vote for change.  

Vote Ulster Unionist on 2nd March #CleanUpStormont",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154893461621544/?type=3,2017-02-09 05:08:39,57,18,24,57,0,0,0,0,0
107584191543_10154891316876544,"'Surely the time is right to make a quantum leap in breaking down the denominational divide in Northern Ireland'

https://uup.org/news/4837/21/Time-for-a-single-education-system-Overend#.WJs-k4tOfIU",Integrated Education Fund,video,https://www.facebook.com/IntegratedEducationFund/videos/10154452399493719/,2017-02-08 10:54:25,53,3,0,51,2,0,0,0,0
107584191543_10154891060576544,"Nominations have now closed, our candidate in East Londonderry is William McCandless, in North Down we have William Cudworth and Alan Chambers, and last but not least in South Belfast is Micheal Henderson.",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154891041001544/?type=3,2017-02-08 09:01:45,32,4,4,32,0,0,0,0,0
107584191543_10154890822431544,Lord Empey: Arlene Foster has gifted Gerry Adams the chance to re-open negotiations - Read here: http://www.newsletter.co.uk/news/opinion/reg-empey-arlene-foster-has-gifted-gerry-adams-the-chance-to-re-open-negotiations-1-7811437,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154890822431544/?type=3,2017-02-08 06:45:51,25,1,7,25,0,0,0,0,0
107584191543_10154890715046544,"EONI Advice - I haven't received a poll card - what should I do? 

You can vote without your poll card, provided you are listed on the register. If you are unsure if you are listed on the register, phone our Helpline on 0800 4320 712 and we will advise you.

Also ensure Proxy & Postal applications are submitted by 5pm this Friday.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154890715046544/?type=3,2017-02-08 05:31:45,8,1,31,8,0,0,0,0,0
107584191543_10154885549346544,"Ulster Unionist nominations, Roy Beggs and John Stewart in East Antrim, Fred Rodgers in West Belfast, Robin Swann in North Antrim, Andy Allen in East Belfast and Sandra Overend in Mid Ulster.  Still more excellent candidates to come!",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154885541841544/?type=3,2017-02-07 07:48:02,53,8,4,53,0,0,0,0,0
107584191543_10154885332916544,"Some more Ulster Unionist nominations lodged at various electoral offices, Alicia Clarke in West Tyrone, Steve Aiken & Adrian Cochrane-Watson in South Antrim, Jenny Palmer & Robbie Butler in Lagan Valley and Julia Kee in Foyle.",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154885291501544/?type=3,2017-02-06 10:14:05,43,7,4,41,2,0,0,0,0
107584191543_10154884941616544,"Some parties would say anything to deflect from the squander of £85,000 per day.  This election is a referendum on #RHI - make sure you know the facts.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154884941616544/?type=3,2017-02-06 06:55:15,30,2,15,30,0,0,0,0,0
107584191543_10154879489906544,UUP targets special advisers as it sets out plan for Stormont clean-up,UUP targets special advisers as it sets out plan for Stormont clean-up,link,http://shr.gs/Spwdwah,2017-02-04 09:43:13,50,3,20,47,3,0,0,0,0
107584191543_10154873979051544,"We've got a Five Point Plan to Clean Up Stormont. 

Read our proposals here: https://uup.org/news/4823/21/Ulster-Unionists-announce-Five-Point-Plan-to-Clean-Up-Stormont#.WJNxTrXfWEc

Be one more vote for change on 2nd March.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154873979051544/?type=3,2017-02-02 12:52:01,54,6,22,54,0,0,0,0,0
107584191543_10154871124536544,VIDEO: Call time on the scandals and squander - be one more vote for change on the 2nd of March - vote Ulster Unionist.,Ulster Unionist Party PEB March 2nd 2017 Election,video,https://www.facebook.com/ulsterunionistparty/videos/10154871124536544/,2017-02-01 13:01:00,283,226,314,230,12,2,38,0,1
107584191543_10154870225686544,AUDIO: Call time on the scandals and squander - be one more vote for change on the 2nd of March - vote Ulster Unionist.,UUP Radio Party Election Broadcast 2017,music,https://audioboom.com/posts/5558331-uup-radio-party-election-broadcast-2017?t=0,2017-02-01 07:50:24,10,3,14,10,0,0,0,0,0
107584191543_10154866794511544,This election is a referendum on the RHI debacle.  Make sure you're armed with the facts.  #DontBeDuped #CashForAsh,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154866794511544/?type=3,2017-01-31 09:46:26,79,9,68,79,0,0,0,0,0
107584191543_10154862970866544,"Ulster Unionist Party nominations for the 2017 Assembly Election submitted so far, Danny Kenndy in Newry & Armagh, Harold McKee in South Down, Jo-Anne Dobson & Doug Beattie MC in Upper Bann, Mike Nesbitt & Philip Smith in Strangford, and Rosemary Barton in Fermanagh & South Tyrone (pictured with Tom Elliott MP).  Lots more excellent candidates to come!",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154862956601544/?type=3,2017-01-30 10:22:10,71,0,6,71,0,0,0,0,0
107584191543_10154839953256544,"""I hope that the people have had enough. I hope that, on 2 March, the people say, ""We will look to parties that want to put the country first, ahead of the party and ahead of the individuals within that party"".""

Ulster Unionist Leader Mike Nesbitt MLA speaks during an Opposition motion on the failure of the Executive.",,video,https://www.facebook.com/ulsterunionistparty/videos/10154839953256544/,2017-01-23 10:53:53,55,19,40,52,3,0,0,0,0
107584191543_10154826070981544,"Ulster Unionist Party Leader Mike Nesbitt MLA today unveiled a portrait of Florence Breakie in the Ulster Unionist room at Belfast City Hall.  
 
During her time as a Councillor, Florence Breakie held the position of High Sheriff of Belfast and was the City's first female Deputy Lord Mayor.   She played an important role in establishing the Ulster Transport Museum, which ultimately became the Ulster Folk and Transport Museum.   
 
Councillor Jeff Dudgeon said:
 
""I was very pleased that the Party Leader could unveil the portrait of Florence Breakie today.  She was probably the most high profile woman in Belfast politics until the 1960s and made history by becoming the first female Deputy Lord Mayor. Her service and achievements are very worthy of recognition and we take pride in them as a Party.""",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154826070916544/?type=3,2017-01-19 13:42:45,29,0,5,29,0,0,0,0,0
107584191543_10154820795216544,RHI scandal: PSNI considering request for investigation after receiving letter from Ulster Unionist MLA Steve Aiken,RHI scandal: PSNI considering request for investigation after receiving letter from Ulster Unionist MLA Steve Aiken,link,http://shr.gs/Qmdrg2B,2017-01-17 17:37:12,28,4,2,28,0,0,0,0,0
107584191543_10154819314596544,Opposition Day is underway at the Assembly. A public inquiry into the #RHI fiasco is top of our agenda.,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154819314596544/?type=3,2017-01-17 05:53:29,17,0,4,17,0,0,0,0,0
107584191543_10154783599981544,"An Open Letter from Jenny Palmer MLA to the Members and Elected Representatives of the DUP

Friends,

I do mean that, friends. You will know that I hold some of you very close to my heart, despite everything that has gone on in the past. I know that there are people in the party who are good, honest people. I am making this appeal to you.

Ask yourself, and answer honestly, how many times have you been told that someone will vote for you in spite of your political party? How many times have you had an awkward conversation with a voter or constituent, who said 'I know you, I like you. I don't like the DUP'.

I know, because I used to get the same. I used to get people telling me that while they valued the contribution I made to public life, they were horrified by the behaviour of the upper echelons of the DUP.

Ask yourself another question; how many more scandals? You are a good person, and I know it, but as the famous quote says, 'all it takes for evil to triumph is for good men to do nothing'.

I know that many of you are uneasy sharing power with Sinn Fein, but that is part and parcel of how government must be done here in reality. But the scandals aren't.

You don't have to put up with what lurks in the dark core of the DUP. You don't have to pretend not to notice the Red Sky scandal, the SIF mismanagement or the RHI debacle. You don't have to be placated with the lukewarm (or even hostile!) responses from SPADs when you dare to question the leadership in private.

More importantly, you have a responsibility. If you stay silent, you give your implicit consent for the people responsible to get away this this. You alone at this moment have the power to say to those people 'no'. The voters will have their chance in a few years, if not sooner, but at this moment in time, almost no pressure from opposition or the media will have the same impact as you standing up and saying to the party 'no more'.

I know, because I did it. I know what power even a councillor can have by just publicly saying 'this is wrong'.

I understand your reluctance. I know how terrifying it is to go against the juggernaut of the party apparatus. That deep, sleep-preventing fear of 'what if I do it'. That fear that you'll lose friends, you'll lose income, you might even lose your career. I know, because I went through it.

I won't lie to you, it might happen. I lost friends. I lost income. It didn't end my career, because I have the backing of the voters and my new party, but there were no guarantees. But I had to do it, even if my crusade was a lonely one. It was the right thing to do then, and you know that it is the right thing to do now.

More importantly, if even a few of you speak up, the secret will be out. It will be revealed that the Emperor (or empress, as the case may be) has no clothes. The party has you wrapped in a fear that only you feel this way, that this only worries you. That is a lie, and if you speak to your colleagues, you'll find that to be true. Only you have the power to shine a light on the dark corners of the DUP.

And, goodness forbid, if you do find yourself punished for your honesty, you won't be alone. You might find you have friends in surprising places. I know that I did.

I want to close with a few words the late Dr Paisley shared with me when I was going through my own purgatory.

He said, 'keep the faith Jenny'.

If you know that what is happening is wrong, speak up. If they dare to try to attack you for speaking the truth, I believe that you will be rewarded as I have been.

With love,

Jenny.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154783599981544/?type=3,2017-01-05 12:07:02,53,14,6,50,3,0,0,0,0
107584191543_10154727473076544,"Integrity and reputation of devolution in utter tatters

The day that was supposed to see the Northern Ireland Assembly start the long and difficult journey of restoring public confidence turned to farce as the Speaker Robin Newton MLA was unable to inform the House under which Standing Order today's special sitting was being held.

Mike Nesbitt MLA said:

""The Speaker wrote to MLAs on Friday saying he had received valid notice from the First Minister and deputy First Minister that they wished to make a statement on the Renewable Heat Incentive scandal.  But on Sunday deputy First Minister, Martin McGuinness, made clear Mrs foster would not be speaking with his authority, this invalided Standing Order 11. 

""When I challenged the Speaker repeatedly he was unable to name a Standing Order eventually pointing the House to Standing Order 18.  But this refers to ministerial statements and the whole point is that this is a personal and not ministerial statement by Mrs Foster.

""Just when you thought it couldn't get any worse, the reputation of devolution has plummeted from the gutter to the sewer. 

""I urge the Speaker to reflect over Christmas as to whether he is the man to lead the Assembly in 2017.""",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154727473076544/?type=3,2016-12-19 08:28:22,24,10,8,23,1,0,0,0,0
107584191543_10154724538421544,,"RHI scandal: 'DUP have dragged devolution into the gutter', says UUP leader",link,http://trib.al/fUMpJrc,2016-12-18 08:21:45,26,10,5,26,0,0,0,0,0
107584191543_10154706588286544,Here's what the DUP's Trevor Clarke MLA thinks of whistleblowers #Cranks,,video,https://www.facebook.com/ulsterunionistparty/videos/10154706588286544/,2016-12-13 09:39:39,15,4,13,11,1,0,0,0,3
107584191543_10154706488881544,No apology. No accountability. Just blame everyone else. #RHI #ArlenesOnFire,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154706488881544/?type=3,2016-12-13 08:49:39,26,0,9,26,0,0,0,0,0
107584191543_10154677981561544,On 7 December 1983 Edgar Graham was murdered by the IRA close to Queen's University where he lectured in law.,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154677981561544/?type=3,2016-12-07 05:50:00,35,6,12,31,0,0,0,4,0
107584191543_10154677779856544,A motion brought by Doug Beattie MC MLA  calling on the Executive to nominate a Northern Ireland representative to the Armed Forces Covenant Reference Group passed 58 - 20.,Beattie breaks Stormont logjam for service veterans,link,http://www.newsletter.co.uk/news/beattie-breaks-stormont-logjam-for-service-veterans-1-7715533,2016-12-07 04:51:18,38,1,2,38,0,0,0,0,0
107584191543_10154674374036544,"Doug Beattie MC MLA has brought foward a motion in the Assembly today calling on the Executive to nominate a Northern Ireland representative to the Armed Forces Covenant Reference Group.

Motion: Covenant Reference Group

Proposed: That this Assembly recognises the need to deliver for the veterans' community in Northern Ireland; and calls on the Executive to nominate a Northern Ireland representative to the UK-wide Armed Forces Covenant Reference Group, who will be responsible for ensuring that the Executive is kept updated of issues relating to the veterans' community in Northern Ireland.

Mr D Beattie 
Mr A Allen 
Mr S Aiken",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154674374036544/?type=3,2016-12-06 07:41:03,38,2,9,38,0,0,0,0,0
107584191543_10154637805141544,Alan Chambers MLA brings the Ulster Unionist debate on energy affordability and security to a close,,video,https://www.facebook.com/ulsterunionistparty/videos/10154637805141544/,2016-11-23 12:16:55,8,2,7,8,0,0,0,0,0
107584191543_10154631704391544,"Opposition Day today in the Assembly focuses on EU funding to the Agri sector, rural schools and poverty & deprivation.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154631704391544/?type=3,2016-11-21 07:52:03,1,0,2,1,0,0,0,0,0
107584191543_10154609033081544,"35 years ago today, while holding a constituency surgery, Robert Bradford MP & caretaker Kenneth Campbell were murdered by the IRA.",Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154609033081544/?type=3,2016-11-14 08:49:38,84,13,59,58,2,0,1,23,0
107584191543_10154604350176544,Remembering the Somme - 100 years on - at #UUP16,2016 Party Conference Act of Remembrance,video,https://www.youtube.com/attribution_link?a=eMHFy3PRo5E&u=%2Fwatch%3Fv%3D2svGiAvalhI%26feature%3Dshare,2016-11-12 17:36:17,19,0,4,19,0,0,0,0,0
107584191543_10154604298686544,"Doug Beattie MC MLA had the honour of unveiling a plaque at Shamrock Park, Portadown today honouring the Portadown Football Club players who lost their lives in World War One #Remembrance",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154604293551544/?type=3,2016-11-12 17:10:49,45,0,1,45,0,0,0,0,0
107584191543_10154604266206544,"Danny Kennedy MLA, Philip Smith MLA and Alan Chambers MLA laid a wreath in Stormont on Friday on behalf of the Ulster Unionist Party to mark #ArmisticeDay #WeWillRememberThem",Photos from Ulster Unionist Party's post,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154604263856544/?type=3,2016-11-12 16:54:55,26,0,1,26,0,0,0,0,0
107584191543_10154593833061544,"Sandra Overend MLA will be hosting ""Mid Ulster Carols at Stormont"" on Saturday 3rd December, 7pm - you can book tickets here: https://www.eventbrite.co.uk/e/mid-ulster-carols-at-stormont-tickets-29045185933?aff=es2",,video,https://www.facebook.com/ulsterunionistparty/videos/10154593833061544/,2016-11-09 09:37:24,12,0,3,12,0,0,0,0,0
107584191543_10154591429311544,Some of our newest Young Unionists on why they have joined the Ulster Unionist Party,,video,https://www.facebook.com/ulsterunionistparty/videos/10154591429311544/,2016-11-08 14:55:56,41,6,34,40,0,0,1,0,0
107584191543_10154199678811544,,Ulster Unionist Party,photo,https://www.facebook.com/ulsterunionistparty/photos/a.454024836543.251184.107584191543/10154199678811544/?type=3,2016-11-08 05:50:29,79,2,9,79,0,0,0,0,0
107584191543_10154590322511544,,Ulster Unionist Party's cover photo,photo,https://www.facebook.com/ulsterunionistparty/photos/a.10150752949636544.427234.107584191543/10154590322511544/?type=3,2016-11-08 05:49:11,42,0,0,42,0,0,0,0,0
107584191543_10154546773666544,At our Party Conference we remembered the Fallen of 1916 with an Act of Remembrance.,,video,https://www.facebook.com/ulsterunionistparty/videos/10154546773666544/,2016-10-25 15:56:04,36,3,28,36,0,0,0,0,0
107584191543_10154546197826544,2016 Party Conference,Ulster Unionist Party,photo,https://www.facebook.com/ulsterunionistparty/photos/a.10154539474261544.1073741882.107584191543/10154539474506544/?type=3,2016-10-25 09:02:22,22,0,0,22,0,0,0,0,0
107584191543_10154538112586544,VIDEO: 2016 Ulster Unionist Party Conference #UUP16,2016 Ulster Unionist Party Conference,video,https://www.facebook.com/ulsterunionistparty/videos/10154538112586544/,2016-10-22 21:59:35,77,5,40,72,1,0,1,2,1
107584191543_10154536032791544,Ulster Unionist Leader Mike Nesbitt MLA will make his 2016 Party Conference speech at 12.20pm.  You can watch coverage live on BBC2 from 12pm. #UUP16,Timeline Photos,photo,https://www.facebook.com/ulsterunionistparty/photos/a.151103841543.115380.107584191543/10154536032791544/?type=3,2016-10-22 05:08:08,25,1,1,25,0,0,0,0,0
107584191543_10154535789501544,Our conference is streaming live from 10am this morning. #uup16,,status,,2016-10-22 03:36:02,5,2,1,5,0,0,0,0,0
