comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
1445347358828932_1445364038827264,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Sven Hansen',2017-04-03 03:33:31,8
1445347358828932_1445379322159069,540404695989874_1445347358828932,1445347358828932_1445364038827264,b'Das F\xc3\xa4hnchen im Wind. 2010: Merkel erkl\xc3\xa4rt Multikulti f\xc3\xbcr gescheitert https://www.youtube.com/watch?v=BE6dR7T-zIQ',b'Carsten Juncker',2017-04-03 03:54:10,1
1445347358828932_1445482295482105,540404695989874_1445347358828932,1445347358828932_1445364038827264,b'Mit mir wird es KEINE Maut geben',b'Wolf Hempel',2017-04-03 05:07:50,1
1445347358828932_1445488898814778,540404695989874_1445347358828932,1445347358828932_1445364038827264,b'Verlogen wie eh und je',b'Juan Mendoza',2017-04-03 05:14:46,1
1445347358828932_1445365598827108,540404695989874_1445347358828932,,b'Was ist denn das f\xc3\xbcr ein Bild von Frau Petry ? Schlecht gemacht !',b'Thomas Vogel',2017-04-03 03:34:51,2
1445347358828932_1445369598826708,540404695989874_1445347358828932,1445347358828932_1445365598827108,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d',b'Andreas Archut',2017-04-03 03:38:20,1
1445347358828932_1445372665493068,540404695989874_1445347358828932,1445347358828932_1445365598827108,"b'immer noch 10 mal besser als das beste ""photoshop"" Bild von unserer Diktatoren Frau Murksel. Oder von den Gr\xc3\xbcnen ""Eliten""'",b'Dieter Wilhelm Best',2017-04-03 03:42:27,6
1445347358828932_1445414305488904,540404695989874_1445347358828932,1445347358828932_1445365598827108,b'Merkels  Konterfei auf einem AfD geht gar nicht !',b'Hildegard Fritzmeier',2017-04-03 04:21:08,0
1445347358828932_1445369768826691,540404695989874_1445347358828932,,b'w\xc3\xbcnsche euch einen guten Wahlausgang!',b'Lukasz Ceg',2017-04-03 03:38:32,3
1445347358828932_1445372415493093,540404695989874_1445347358828932,,b'Ich mein Bots nutzen nur die b\xc3\xb6sen Hetzer \xf0\x9f\x98\x82',b'Dany Lahne',2017-04-03 03:41:49,1
1445347358828932_1445485508815117,540404695989874_1445347358828932,1445347358828932_1445372415493093,b'Die Linken sind doch b\xc3\xb6se Hetzer',b'Bj\xc3\xb6rn K\xc3\xb6nig',2017-04-03 05:11:05,0
1445347358828932_1445372575493077,540404695989874_1445347358828932,,"b'Das macht die CDU nicht nur im Wahlkampf, sondern auch in der Regierungsarbeit!'",b'Nils Reuter',2017-04-03 03:42:14,2
1445347358828932_1445373055493029,540404695989874_1445347358828932,,b'Weil die AFD real ist. Ich mag deine F\xc3\xbchrung',b'Solomon Specter Hailu',2017-04-03 03:43:19,1
1445347358828932_1445376978825970,540404695989874_1445347358828932,1445347358828932_1445373055493029,b'wir wollen keine AfD',b'Karim MK',2017-04-03 03:51:05,1
1445347358828932_1445380722158929,540404695989874_1445347358828932,1445347358828932_1445373055493029,b'Karim MK dann ab nach hause.',b'Meyers Fredi',2017-04-03 03:55:46,3
1445347358828932_1445393502157651,540404695989874_1445347358828932,1445347358828932_1445373055493029,b'Karim MK  Geh bitte zu deinem Sultan und erz\xc3\xa4hl Ihm das.',b'G\xc3\xbcnter Grede',2017-04-03 04:06:26,1
1445347358828932_1445403465489988,540404695989874_1445347358828932,1445347358828932_1445373055493029,b'Angela Merkel utopische Welt ist ein katastrophales f\xc3\xbcr ihr Volk und den Rest der Welt. Die Wahl ist AFD.',b'Solomon Specter Hailu',2017-04-03 04:12:46,0
1445347358828932_1445412425489092,540404695989874_1445347358828932,1445347358828932_1445373055493029,b'Hoffe das so Karim MK nicht w\xc3\xa4hlen d\xc3\xbcrfen weil dann ist das Ende sehr nah',b'David K\xc3\xbchnen',2017-04-03 04:19:31,0
1445347358828932_1445431068820561,540404695989874_1445347358828932,1445347358828932_1445373055493029,b'Karim MK Was du und deines gleichen wollen ist uns Wurscht!',b'Detlef Poth',2017-04-03 04:35:40,0
1445347358828932_1445376488826019,540404695989874_1445347358828932,,b'nein danke',b'Karim MK',2017-04-03 03:50:07,2
1445347358828932_1445413255489009,540404695989874_1445347358828932,1445347358828932_1445376488826019,b'Komm geh Staubsaugen in der W\xc3\xbcste',b'David K\xc3\xbchnen',2017-04-03 04:20:12,1
1445347358828932_1445379225492412,540404695989874_1445347358828932,,b'wer ist den cdu? [[PHOTO]]',b'Kai F\xc3\xb6ste',2017-04-03 03:54:02,8
1445347358828932_1445519185478416,540404695989874_1445347358828932,1445347358828932_1445379225492412,"b'Das Wort ""Union"" ist weiblich. Folglich m\xc3\xbcsste es hei\xc3\x9fen: ""wer ist die cdu"".\nUnd da es sich nicht um eine Partei handelt, und nicht um ein Lebewesen, w\xc3\xa4re das ""was"" das richtige Interrogativpronomen.\n\nZumindest k\xc3\xb6nnen Sie Bildchen ohne Aussage kopieren. Bleiben Sie doch besser dabei, anstatt noch eine Zeile Text dranzuh\xc3\xa4ngen. :)'",b'Alex Lue',2017-04-03 05:45:25,0
1445347358828932_1445529135477421,540404695989874_1445347358828932,1445347358828932_1445379225492412,b'Alex Lue du bist mir aber ein kleiner pimmel.',b'Kai F\xc3\xb6ste',2017-04-03 05:55:43,0
1445347358828932_1445534268810241,540404695989874_1445347358828932,1445347358828932_1445379225492412,b'S\xc3\xbc\xc3\x9f... f\xc3\xbchlt sich da jemand auf den Schlips getreten und hat keine Argumente? :D',b'Alex Lue',2017-04-03 06:01:45,0
1445347358828932_1445538038809864,540404695989874_1445347358828932,1445347358828932_1445379225492412,b' [[PHOTO]]',b'Kai F\xc3\xb6ste',2017-04-03 06:06:14,0
1445347358828932_1445541652142836,540404695989874_1445347358828932,1445347358828932_1445379225492412,b'Haben Ihre Beitr\xc3\xa4ge jemals etwas mit dem Inhalt der Diskussion zu tun? :D',b'Alex Lue',2017-04-03 06:11:15,0
1445347358828932_1445542012142800,540404695989874_1445347358828932,1445347358828932_1445379225492412,b'Alex Lue bleib einfach weg.',b'Kai F\xc3\xb6ste',2017-04-03 06:11:55,0
1445347358828932_1445548965475438,540404695989874_1445347358828932,1445347358828932_1445379225492412,"b'Wieso denn? F\xc3\xbchlst du dich geistig nicht im Stande gute Argumente herauszubringen und deshalb bedroht? Tut mir ja Leid, aber wenn die AfDler auf anderen Seiten ihre Pr\xc3\xa4senz zeigen, dann d\xc3\xbcrfen hier auch andere ihren Beitrag dazugeben. Gew\xc3\xb6hn dich besser daran, so laufen Gespr\xc3\xa4che und Diskussionen. :)'",b'Alex Lue',2017-04-03 06:23:45,0
1445347358828932_1445549725475362,540404695989874_1445347358828932,1445347358828932_1445379225492412,b'Alex Lue dann such dir ein anderen.',b'Kai F\xc3\xb6ste',2017-04-03 06:24:46,0
1445347358828932_1445562102140791,540404695989874_1445347358828932,1445347358828932_1445379225492412,b'Alex Lue Willst du mir was aufdr\xc3\xa4ngen oder was? Du bist doch krank in Kopf. Such dir einen von deinen Gutmenschen und diskontiere mit denen.',b'Kai F\xc3\xb6ste',2017-04-03 06:35:06,0
1445347358828932_1445379768825691,540404695989874_1445347358828932,,"b'Alle gegen die AfD, Augen auf an jedem Tag vor der Bundestagswahl! [[STICKER]]'",b'Bikers for AfD',2017-04-03 03:54:39,0
1445347358828932_1445383742158627,540404695989874_1445347358828932,,"b'Ich h\xc3\xb6r die schon schreien ""die Russen haben den chatbot gehackt und manipuliert...""'",b'Eric Franke',2017-04-03 03:58:45,2
1445347358828932_1445416882155313,540404695989874_1445347358828932,,b'http://m.spiegel.de/wissenschaft/mensch/a-597141.html',b'Rocio Perez de Brugger',2017-04-03 04:23:20,0
1445347358828932_1445417542155247,540404695989874_1445347358828932,,b'warum hat die afd lauter doktoren und die spd nicht mal abitur?',b'Mike Sturm',2017-04-03 04:23:56,6
1445347358828932_1445471148816553,540404695989874_1445347358828932,1445347358828932_1445417542155247,b' [[PHOTO]]',b'Michael Schmidt',2017-04-03 05:00:46,1
1445347358828932_1445500805480254,540404695989874_1445347358828932,1445347358828932_1445417542155247,b'Michael Schmidt [[STICKER]]',b'Siegfried Weise',2017-04-03 05:31:35,0
1445347358828932_1445420752154926,540404695989874_1445347358828932,,"b'Also die, die anderen vorher  die verwendung von ""bots"" andichten wollten, setzen sie selber ein. Die CDU Berufsl\xc3\xbcgner Tricks ziehen nicht mehr. Da m\xc3\xbcssen sie mal neue berufsl\xc3\xbcgner anheuern.'",b'Thomas Wolf',2017-04-03 04:26:20,1
1445347358828932_1445431042153897,540404695989874_1445347358828932,1445347358828932_1445420752154926,"b'zieht nicht mehr ? du glaubst gar nicht, wie bescheuert gro\xc3\x9fe teile unserer bev\xc3\xb6lkerung sind'",b'Guido Laroche',2017-04-03 04:35:38,1
1445347358828932_1445445602152441,540404695989874_1445347358828932,1445347358828932_1445420752154926,b'leider. aber das mu\xc3\x9f eben besser werden.',b'Thomas Wolf',2017-04-03 04:47:25,0
1445347358828932_1445429845487350,540404695989874_1445347358828932,,b'mit chatbots die schei\xc3\x9fe von merkel wegsp\xc3\xbclen?',b'Guido Laroche',2017-04-03 04:34:05,0
1445347358828932_1445435032153498,540404695989874_1445347358828932,,b'\xf0\x9f\x92\x99\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xf0\x9f\x92\x99\xf0\x9f\x8d\x80\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x8d\x80 [[PHOTO]]',b'Renate Macht',2017-04-03 04:39:23,2
1445347358828932_1445531698810498,540404695989874_1445347358828932,1445347358828932_1445435032153498,"b'waren im Saarland zwar nur noch magere 6%, aber man kann sich alles zurechtlegen. ;)'",b'Luis Perenna',2017-04-03 05:58:30,2
1445347358828932_1445549062142095,540404695989874_1445347358828932,1445347358828932_1445435032153498,b' [[PHOTO]]',b'Michael Ziegler',2017-04-03 06:23:51,0
1445347358828932_1445438758819792,540404695989874_1445347358828932,,"b'Ich habe gestern auf Phoenix TV die Sendung ""Die nerv\xc3\xb6se Republik"" gesehen.\nEs ist ersch\xc3\xbctternd, wie realit\xc3\xa4tsfern sich CDU und SPD platziert haben. Anne Will \xc3\xbcbrigens, ist mit ihren Sticheleien ein giftiges Biest.'",b'Bruno Newel',2017-04-03 04:42:03,4
1445347358828932_1445520825478252,540404695989874_1445347358828932,1445347358828932_1445438758819792,b'Anne Will kann aber nicht [[STICKER]]',b'Siegfried Weise',2017-04-03 05:47:53,1
1445347358828932_1445442315486103,540404695989874_1445347358828932,,b' [[PHOTO]]',b'J\xc3\xbcrgen M\xc3\xbcnsterl\xc3\xa4nder',2017-04-03 04:44:22,3
1445347358828932_1445445738819094,540404695989874_1445347358828932,,"b'Wer bel\xc3\xbcgt, betr\xc3\xbcgt und verkauft die eigenen W\xc3\xa4hler? Das Altparteienkartell'",b'Pablo Siegers',2017-04-03 04:47:36,2
1445347358828932_1445446588819009,540404695989874_1445347358828932,,"b'Naja, wer Fussballspieler ins Rennen schickt, die sich zu was \xc3\xa4ussern wovon sie nicht viel Ahnung haben, weil sie ja in ihrer heilen Welt leben und sie nie mit den Alttagsproblemen in Ber\xc3\xbchrung kommen, ist sich auch f\xc3\xbcr so einen Mist nicht zu Schade. CDU halt.'",b'Siegfried Altrock',2017-04-03 04:48:42,4
1445347358828932_1445454178818250,540404695989874_1445347358828932,,b' [[STICKER]]',b'Andreas Franz',2017-04-03 04:55:36,0
1445347358828932_1445482172148784,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Siegfried Weise',2017-04-03 05:07:44,2
1445347358828932_1445484695481865,540404695989874_1445347358828932,,b'die CDU Bots sitzen bei denen sogar im Bundestag !!',b'Rainer Wei\xc3\x9f',2017-04-03 05:10:04,1
1445347358828932_1445491648814503,540404695989874_1445347358828932,,b'Wann geht denn der Wahlkampf der AfD f\xc3\xbcr die Landtagswahl in NRW los?',b'Enad Georges',2017-04-03 05:17:36,0
1445347358828932_1445500308813637,540404695989874_1445347358828932,,b'Ph\xc3\xb6nix ( ARD ) macht m\xc3\xa4chtig Wahlwerbung f\xc3\xbcr die anderen Parteien. Heute auch wieder mal SPD Werbung f\xc3\xbcr NRW [[PHOTO]]',b'Siegfried Weise',2017-04-03 05:30:42,2
1445347358828932_1445504088813259,540404695989874_1445347358828932,1445347358828932_1445500308813637,b'Staats-TV.. Ein Organ der Einheits-Marionetten-Partei der BRD Kapitalgesellschaft :D',b'Stefan Foerster',2017-04-03 05:36:17,1
1445347358828932_1445505352146466,540404695989874_1445347358828932,,b'Die FAKE-NEWS der ZEIT gab es schon 2016 - nicht aber f\xc3\xbcr die CDU !\nhttp://www.zeit.de/digital/internet/2016-10/bundestagswahlkampf-2017-afd-social-bots',b'Klaus Martell',2017-04-03 05:38:13,0
1445347358828932_1445514235478911,540404695989874_1445347358828932,,"b'Die CDU wie immer, ein kurzzeitliche Erscheinung.\n\n""Bundeskanzlerin Angela Merkel (CDU) hatte am Wochenende einen Schulterschluss der Parteien angeregt, um gemeinsam gegen den Einsatz von Social Bots zu k\xc3\xa4mpfen. Derlei Absprachen \xc3\xbcber eine gemeinsame Linie gebe es allerdings ""bislang nicht"", sagt CDU-Generalsekret\xc3\xa4r Peter Tauber. Den Einsatz von Bots f\xc3\xbcr die eigene Partei schlie\xc3\x9ft er wie die anderen Parteien aus. ""\n(Quelle: ZEIT, 21.10.2016)'",b'Klaus Martell',2017-04-03 05:41:25,0
1445347358828932_1445534788810189,540404695989874_1445347358828932,1445347358828932_1445514235478911,"b'Bot ist nicht gleich Bot.\n\nW\xc3\xa4hrend ein social bot in sozialen Netzwerken durch Datenauslesung interessante Inhalte an mutma\xc3\x9flich Interessierte aktiv teilt, kann ein Chatbot nur passiv agieren, indem er auf eine entsprechende Frage lediglich standardisierte Antworten ausgeben kann.'",b'Luis Perenna',2017-04-03 06:02:19,1
1445347358828932_1445559422141059,540404695989874_1445347358828932,1445347358828932_1445514235478911,b'Luis Perenna - Beides ist nicht sozial.',b'Klaus Martell',2017-04-03 06:32:31,0
1445347358828932_1445518282145173,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Siegfried Weise',2017-04-03 05:44:29,2
1445347358828932_1445526415477693,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Siegfried Weise',2017-04-03 05:52:29,0
1445347358828932_1445536605476674,540404695989874_1445347358828932,1445347358828932_1445526415477693,"b'Das w\xc3\xa4re mir neu. Nutzen doch diverse Orts-,Kreis- und Landesverb\xc3\xa4nde seit geraumer Zeit Bots in sozialen Netzwerken, bzw bezahlen f\xc3\xbcr entsprechende Dienstleistungen.'",b'Luis Perenna',2017-04-03 06:04:13,1
1445347358828932_1445544905475844,540404695989874_1445347358828932,1445347358828932_1445526415477693,b'Luis Perenna Admins sind keine BOTS . Die AfD benutzt keine BOTS. Das m\xc3\xbc\xc3\x9ften SIE erst mal nachweisen. \xc3\x9cble Nachrede kann unter umst\xc3\xa4nden teuer werden',b'Siegfried Weise',2017-04-03 06:17:37,0
1445347358828932_1445580078805660,540404695989874_1445347358828932,1445347358828932_1445526415477693,"b'Exakt. Aber sag mal Siegfried, warum stellst du ein Bild von mir einfach hier rein? :D :D [adminteam]'",b'Alternative f\xc3\xbcr Deutschland AfD',2017-04-03 06:56:47,0
1445347358828932_1445528238810844,540404695989874_1445347358828932,,b'Ich hab eine Frage: Wie kann die AfD (nationalen wie internationalen) Terrorismus wirkungsvoll bek\xc3\xa4mpfen?',b'Tina Skulima',2017-04-03 05:54:40,1
1445347358828932_1445565542140447,540404695989874_1445347358828932,1445347358828932_1445528238810844,"b'Einfach, nationale Terrorismus durch abschiebung von Muslimen, und um internationale k\xc3\xb6nnen sich l\xc3\xa4nder k\xc3\xbcmmern, wo terroristen agieren.'",b'Jacek Nowak',2017-04-03 06:40:13,2
1445347358828932_1445568548806813,540404695989874_1445347358828932,1445347358828932_1445528238810844,"b'Alle Muslime abschieben? Darunter sind doch deutsche Staatsb\xc3\xbcrger? Kommen Terroristen nicht auch mit gef\xc3\xa4lschten P\xc3\xa4ssen oder anderen Tricks ins Land? Was ist mit Menschen, die sich in Deutschland radikalisieren?'",b'Tina Skulima',2017-04-03 06:44:03,0
1445347358828932_1445586828804985,540404695989874_1445347358828932,1445347358828932_1445528238810844,"b'Tina Skulima Auch der AfD wird es nicht m\xc3\xb6glich sein s\xc3\xa4mtliche Fehler der letzten 30 Jahre mit einem Handstreich zu beseitigen. Ein erste Schritt w\xc3\xa4re eine Abschiebung aller Abschiebepflichtigen, Schlie\xc3\x9fung der Grenzen um weitere Einwanderung zu verhindern, und Errichtung von Asylzentren in den Herkunftsl\xc3\xa4ndern'",b'John Long',2017-04-03 07:01:36,2
1445347358828932_1445531428810525,540404695989874_1445347358828932,,"b""Ich glaub' die ganze CDU ist ein Politbot. \xf0\x9f\xa4\xa3""",b'Theodor Mergenthal',2017-04-03 05:58:16,1
1445347358828932_1445533498810318,540404695989874_1445347358828932,,b'weg mit den volk der cdu',b'Erwin Hauser',2017-04-03 06:00:40,0
1445347358828932_1445537505476584,540404695989874_1445347358828932,,"b'haha erb\xc3\xa4rmlich diese CDU. H\xc3\xa4tte das AfD gemacht, dann w\xc3\xa4re das geheule gro\xc3\x9f, wetten? :/'",b'Sabine Kraft',2017-04-03 06:05:29,1
1445347358828932_1445541678809500,540404695989874_1445347358828932,,b'Ich hab ne Frage: Welche Fragen sind erlaubt und f\xc3\xbcr welche Fragen wird man sofort gel\xc3\xb6scht/gesperrt?',b'Andreas Kunze',2017-04-03 06:11:17,1
1445347358828932_1445582795472055,540404695989874_1445347358828932,1445347358828932_1445541678809500,"b'Solange Sie nicht beleidigen, verleumden oder Unterstellungen machen oder sonstwie gegen die Netiquette versto\xc3\x9fen, wird hier nichts gel\xc3\xb6scht. [adminteam]'",b'Alternative f\xc3\xbcr Deutschland AfD',2017-04-03 06:58:54,0
1445347358828932_1445543898809278,540404695989874_1445347358828932,,"b'das kann ich best\xc3\xa4tigen, ich schreibe voll oft der afd und krige immer eine gute antwort'",b'Frank Deutschlandmeineliebe',2017-04-03 06:15:26,0
1445347358828932_1445544938809174,540404695989874_1445347358828932,1445347358828932_1445543898809278,b'Sarkasmus?',b'Alex Lue',2017-04-03 06:17:41,0
1445347358828932_1445545552142446,540404695989874_1445347358828932,1445347358828932_1445543898809278,"b'Alex Lue nein als ob ist mein ernst, ich finds top :)'",b'Frank Deutschlandmeineliebe',2017-04-03 06:18:41,0
1445347358828932_1445546682142333,540404695989874_1445347358828932,1445347358828932_1445543898809278,b'Darf ich fragen \xc3\xbcber welches Medium Sie sich mit der Partei in Kontakt setzen? W\xc3\xbcrde gerne auch mal ne Antwort bekommen. :)',b'Alex Lue',2017-04-03 06:20:33,0
1445347358828932_1445547475475587,540404695989874_1445347358828932,1445347358828932_1445543898809278,"b'ich schreibe der Alternative f\xc3\xbcr Deutschland AfD, was stellst du den bitte f\xc3\xbcr fragen das du keine antwort krigst?'",b'Frank Deutschlandmeineliebe',2017-04-03 06:21:53,0
1445347358828932_1445555108808157,540404695989874_1445347358828932,1445347358828932_1445543898809278,"b'Scheinbar zu unbequeme... wollte mich eigentlich mit der AfD Berlin Spandau sachlich \xc3\xbcber ihre Netiquette Richtlinien unterhalten, aber irgendwie wird man da nur gesperrt wenn man nicht Pro-AfD ist. :('",b'Alex Lue',2017-04-03 06:28:28,0
1445347358828932_1445586665471668,540404695989874_1445347358828932,1445347358828932_1445543898809278,"b'Da w\xc3\xbcrde uns mal jetzt ein Auszug aus Ihrer Nachricht(en) interessieren, wie der formuliert ist, dass niemand mehr mit Ihnen reden will. [adminteam]'",b'Alternative f\xc3\xbcr Deutschland AfD',2017-04-03 07:01:31,0
1445347358828932_1445547862142215,540404695989874_1445347358828932,,"b'Jetzt mal ehrlich, das hat doch auch ein Bot geschrieben oder?'",b'Benjamin Teichmueller',2017-04-03 06:22:34,0
1445347358828932_1445606248803043,540404695989874_1445347358828932,1445347358828932_1445547862142215,"b'Alex Lue,habe Deine FP Seite kurz angeklickt....frage ...wieso hast Du keine Freunde? Ich kann es Dir sagen ,wer soviel \n""Sonderm\xc3\xbcll "" & Geistigen D\xc3\xbcnnshit absorbiert muss sich nicht wundern! Ach ja bevor Du sagen kannst, ich w\xc3\xa4re ein AFDler ich bin seit 50 Jahren leidenschaftlicher Nichtw\xc3\xa4hler! \nPolitik geht mir Arsch vorbei.Aber Deine Schreibweise "" Art""ist nur unterste Schublade!\xe2\x98\xb9\xef\xb8\x8f'",b'Erich Leonfellner',2017-04-03 07:18:53,0
1445347358828932_1445608655469469,540404695989874_1445347358828932,1445347358828932_1445547862142215,b'Nein er hat das Profil nur privatisiert das neugierige Nasen nix aus dem Profil ablesen k\xc3\xb6nnen.',b'Benjamin Teichmueller',2017-04-03 07:21:17,0
1445347358828932_1445557215474613,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Vogel Benjamin',2017-04-03 06:30:36,1
1445347358828932_1445557302141271,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Vogel Benjamin',2017-04-03 06:30:42,3
1445347358828932_1445557412141260,540404695989874_1445347358828932,,b' [[PHOTO]]',b'Vogel Benjamin',2017-04-03 06:30:54,2
1445347358828932_1445561468807521,540404695989874_1445347358828932,1445347358828932_1445557412141260,b'wir m\xc3\xbcssen ganz fair sagen : dann hat das Deutsche Volk Merkel gewaehlt - wir wollen ja bei der Wahrheit bleiben',b'Martin Bernhart',2017-04-03 06:34:01,0
1445347358828932_1445595848804083,540404695989874_1445347358828932,1445347358828932_1445557412141260,"b'Martin Bernhart Weniger als die H\xc3\xa4lfte, wenn du schon so viel Wert drauf legst. :)'",b'Brigitta Schmiedel',2017-04-03 07:07:35,0
1445347358828932_1445561315474203,540404695989874_1445347358828932,,b'Man muss schon die Faulheit oder Bequemlichkeit auf die Schliche begegnen .Viele Leuten fehlt es auch an der Zeit oder bedienen sich nicht mit Sozialenmedien .Zu solchen wuerde erforderlich sein das man das AfD Programm als Checkliste in kurz umarbeitet um so mit mehr Parteimitgliedereinladungen zu verbreiten. AfD Freunde koennten diese Checkliste mit Einladung kopieren und verbreiten.Einmal AfD Freund immer AfD Freund .',b'Dietmar Drewes',2017-04-03 06:33:51,0
1445347358828932_1445573058806362,540404695989874_1445347358828932,1445347358828932_1445561315474203,b'Ist so eine Checkliste realisierbar?In ca 6 Monaten ist es wuenschenswert mit maximalen Sitzen in den Bundestag zu ziehen .',b'Dietmar Drewes',2017-04-03 06:48:52,0
1445347358828932_1445562892140712,540404695989874_1445347358828932,,"b'interne  streit,  nach  oktober  verschieben,sofort...'",b'D Jaime Flores',2017-04-03 06:36:27,1
