comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes
10154525859700415_10154529453065415,78502295414_10154525859700415,10154525859700415_10154525997520415,"b'Ich präzisiere meine Kritik aber auch gerne noch einmal für Sie: Im Zuge der Agenda 2010 wurde am 14. November 2003 das GMG erlassen, um die Kosten im Gesundheitswesen und somit die Lohnnebenkosten zu senken. In Folge wurden Leistungen der GKV wie Zahnersatz und Sehhilfe aus dem Leistungskatalog der GKVs gestrichen. Maßnahmen dieser Art unterstütze ich im Übrigen vorbehaltlos. Der Gemeinsame Bundesausschuß G-BA unter dem Vorsitz von Josef Hecken entscheidet nach GMG über den Umfang des Leistungskataloges der GKV, hier beispielsweise auch über den sogenannten Zusatznutzen neuer Medikamente. Hierbei ist der gelernte Jurist Hecken im Gremium stimmberechtigt, ein Privileg was den Patientenvertretern im Übrigen nicht gewährt wird. Mein erster Kritikpunkt betrifft also die Frage, ob ein Jurist wie Hecken überhaupt qualifiziert ist, den Zusatznutzen eines Arzneimittels zu beurteilen, zumal er in der Vergangenheit schon durch unqualifizierte Bemerkungen aufgefallen ist. (http://www.spiegel.de/gesundheit/psychologie/psychische-probleme-josef-hecken-empfiehlt-bier-statt-therapie-a-931850.html) Weiterhin spreche ich dem Vorsitzenden Deisler aufgrund seiner Vita die Neutralität ab. Auch Deisler ist stimmberechtigt. Im Fall der Parität ein wichtiger Punkt. Zuletzt stützen sich die Beschlüsse des G-BAs auch auf die Bewertungen des iqwig. Ich sehe aber nicht die Neutralität des iqwig, da ja der G-BA hier der einzige Auftraggeber ist, und ich es nicht für ausgeschlossen halten kann, dass das iqwig zu häufig negativ Therapien/Arzneien beurteilt, um der Zielsetzung des G-BAs, nämlich der Kostensenkung Rechnung zu tragen. Auch der Leiter des iqwig hat lange als Funktionär im Med. Dienst der Kassen gearbeitet. Ich finde es empörend, wenn diese Kostensenkungen dann in der Folge soweit gehen, dass schwerstkranken Bürgern, auch Kindern Therapien verweigert werden, die im gesamten europäischen Ausland Standard sind. Ein Beispiel ist Fycompa, ein Epilepsiemedikament. Auch hier wurde vom G-BA ein Zusatznutzen abgestritten, und die Kostenübernahme durch die GKV somit verweigert. Ein Fakt, der unsere renommiertesten Mediziner fassungslos gemacht hat. (siehe nocheinmal https://www.youtube.com/watch?v=jl65qpdUmVQ und https://www.youtube.com/watch?v=_s28w3PHrrQ) Wie würden Sie es denn finden, wenn Ihre Tochter im Koma gelegen hat, und ihr mit einem neuen Medikament geholfen werden könnte, dann der G-BA aber die Kostenübernahme verhindern würde? Ist hier nicht die Humanität nach GG  als Rechtsnorm höher anzusehen als die Wirtschaftlichkeit?  Es betrifft ja aber nicht nur Epilepsiemedikamente, sondern auch Krebsmedikamente usw. Deshalb beharre ich hier auf meiner Kritik, dass wir die Senkung der Lohn-NK zur Erhöhung unserer Wettbewerbsfähigkeit auf Kosten von Menschen betreiben, die des besonderen Schutzes des Staates bedürfen würden. Dies lehne ich unter christlich-humanitären Gründen entschieden ab, und verurteile es auf das Allerschärfste. Und noch einmal: Wenn sich ein Jurist mit der Kernkompetenz Abfallwirtschaft anmaßt, den Zusatznutzen von Arzneimitteln besser beurteilen zu können, als führende Mediziner an unseren Universitätskliniken, dann ist das nicht nur Monty Python oder Schilda, sondern eher noch ein Fall für die geschlossene Fachabteilung einer psychiatrischen Klinik. Zumal ich mit meiner Kritik auch nicht allein stehe.'",b'Michael Hanke',2017-04-02 15:34:07,0
10154525859700415_10154529539510415,78502295414_10154525859700415,10154525859700415_10154525997520415,"b'Ich erwarte noch immer Ihre sachlichen Einwände, oder soll ich in der Aussage ""nee, du quasselst einfach nur stuss"" schon die Ausreizung der intellektuellen Fähigkeiten eines durchschnittlichen Christdemokraten vermuten? Freunde der Nacht, ich haue Euch Eure Sünden von nun an so dermaßen um die Ohren, dass Ihr bald nicht mehr wissen werdet, wo oben noch unten ist.'",b'Michael Hanke',2017-04-02 16:13:01,0
10154525859700415_10154526000180415,78502295414_10154525859700415,,b' [[STICKER]]',b'Lars Michel',2017-04-01 06:55:29,1
10154525859700415_10154526019360415,78502295414_10154525859700415,,b'Elendiger Karrieristen- und Dauerklatscherverein gewissenloser Apparatschiks. Schämen Sie sich. Sie sind eine Schande für Deutschland.',b'Sven Schefzyk',2017-04-01 07:08:04,8
10154525859700415_10154526029650415,78502295414_10154525859700415,,b' [[STICKER]]',b'Marina Oberem',2017-04-01 07:13:29,0
10154525859700415_10154526064045415,78502295414_10154525859700415,,b'Video anschauen und teilen. So werden wir durch die Politiker der Altparteien und Medien manipuliert: https://m.youtube.com/watch?v=Rk6I9gXwack&feature=youtu.be',b'Nicol Michael Mayer',2017-04-01 07:27:05,0
10154525859700415_10154526069065415,78502295414_10154525859700415,,"b""Wie wäre es denn , den Wahlkampf mal für einige Antworten zu nutzen? 1. Was ist aus den Milliarden  an Steuergeldern zur Griechenland Rettung geworden? Hat unsere Hilfe den Griechen etwas positives gebracht?  2.  Wie geht es den tausenden Flüchtlingen, die ab September ' 15 nach Deutschland geholt wurden ? Sind  die Asylanträge bearbeitet? Welche Perspektive wurde diesen Menschen geboten ? Konnten sie in den deutschen Arbeitsmarkt integriert werden? Frau Merkel hatte ja einen Plan. Konnte dieser Plan realisiert werden. Was war eigentlich der Plan?""",b'Katrin Heitsch',2017-04-01 07:28:57,9
10154525859700415_10154526748550415,78502295414_10154525859700415,10154525859700415_10154526069065415,b'Der Plan war und ist Planungslosigkeit.',b'Andreas Ehmke',2017-04-01 13:07:25,2
10154525859700415_10154527028960415,78502295414_10154525859700415,10154525859700415_10154526069065415,"b'Muss und wird die CDU alles nicht beantworten. Die Deutschen sind so dämlich, dass sie die Vollversager auch so wieder wählen werden. Deshalb haben die Deutschen auch nicht mehr als ihren Untergang verdient!'",b'Max Blankow',2017-04-01 15:32:00,1
10154525859700415_10154526119565415,78502295414_10154525859700415,,"b'Ob ein MdB Uwe Schummer als Beauftragter seiner Fraktion für die Belange von Menschen mit Behinderung weiß, dass Sie hier immer noch keine faire Teilhabe ermöglichen? Sein Versprechen, das Bundesteilhabegesetz hätte eine Strahlkraft, weit über den Bund hinaus.,  verglüht leider bereits hier auf Ihrer Seite der numerisch größten Faktion des Bundestags. Somit fordere ich hoffnungsvoll und beharlich,  Lasst mich auch dabei sein - FB barrierefrei Bitte Bild/er verschriftlichen.  ,  denn auch mich und andere Menschen mit Seheinschränkung interessiert der Inhalt Ihrer Bilder.  #facebookbarrierefrei Mehr Informationen finden Sie unter: https://www.facebook.com/InklusionsbotschafterM.Ertl/'",b'Markus Ertl',2017-04-01 07:57:27,2
10154525859700415_10154526123430415,78502295414_10154525859700415,,"b'Zitat Angela Merkel auf einer Wahlveranstaltung in Münster vom heutigen Samstag: """"Wer dauernd neue Schulden macht, der versündigt sich genau an denen, die er nicht zurücklassen will."" (in Anspielung auf Krafts zentrales Regierungsversprechen ""Kein Kind zurücklassen"".) Vielleicht sollte man aus Gründen der Objektivität hier aber auch noch einmal betonen, dass die Einsparungen im Gesundheitswesen durch die Unionsgeführte Regierungskoalition zu wesentlichen gesundheitlichen Beeinträchtigungen bei deutschen Kindern geführt haben. Ich erlaube mir hier zum Thema AMNOG einmal zwei Videos zu verlinken: https://www.youtube.com/watch?v=jl65qpdUmVQ (Report Mainz) und https://www.youtube.com/watch?v=_s28w3PHrrQ (Statement von Medizinern des Universitätsklinikums Bonn). Die Einsparungen dienen der Senkung der Lohnnebenkosten und der Stärkung des Wirtschaftsstandortes Deutschland. Angesichts von 1.015.000 Dollarmillionären in Deutschland im Jahr 2017 sind solche Einsparungen zu Lasten der Schwächsten natürlich deutlich zu verurteilen, und ein Hohn gegenüber jedwedem humanistischen Ideal. Ich muss auch in aller Ernsthaftigkeit erruieren, für welches religiöse Spektrum innerhalb des Christentums hier das C Geltung finden soll? Da ein gewisser Jesus, soweit ich als eher wenig gläubiger Mensch das zu beurteilen vermag, nach den Evangelien die Händler aus dem Tempel vertrieben hat, muss bei der Union wahrscheinlich Rodrigo Borgia die spirituelle Identifikationsfigur darstellen. Es ist sehr beschämend.'",b'Michael Hanke',2017-04-01 07:59:37,1
10154525859700415_10154526179595415,78502295414_10154525859700415,,b'Hallo ist Frau Merkel noch im Amt oder schon zurückgetreten?',b'Peter Loos',2017-04-01 08:27:48,7
10154525859700415_10154526193080415,78502295414_10154525859700415,,"b'Schweigen kann auch sehr vielsagend sein. Aber wie soll ich mich als Wähler in NRW, und dieses Jahr auch im Bund, von einer Partei überzeugen lassen, die den öffentlichen Dialog scheut wie ein Rehkitz die Waldlichtung?'",b'Michael Hanke',2017-04-01 08:33:55,3
10154525859700415_10154526215430415,78502295414_10154525859700415,,b'Und das ist nur ein Resultat eurer Flüchtlingspolitik! ---- https://www.welt.de/regionales/hamburg/article163317814/Fluechtlinge-kosten-Hamburg-mehr-als-Kinderbetreuung.html',b'Peter Voss',2017-04-01 08:46:12,3
10154525859700415_10154526255890415,78502295414_10154525859700415,,"b'Wunderbar Herr Tauber und jetzt sehen wir mal was das kleine anspruchsvolle und offene Land im tiefsten Westen geschaffen hat und lassen das große Land NRW sich Fremd schämen!!  Und in Hessen lassen wir diese Miststände wie  in NRW erst garnicht zu, dafür haben wir den dauerlächelnden Herr Bouffier.'",b'Claudia Clauudia Kampling Röll',2017-04-01 09:13:04,3
10154525859700415_10154526306495415,78502295414_10154525859700415,,b'Viel Erfolg!',b'Volker Lughofer',2017-04-01 09:45:07,1
10154525859700415_10154526317075415,78502295414_10154525859700415,,"b'hat die CDU eigenlich auch sooooo tolle Mitgliederzahlen zu verkünden,wie die SPD? Vermutlich verkünden die Barley und die SPD unglaubliche neue Mitgliederzahlen,um einen künstliche Hype zu erzeugen?!'",b'Oli Ki',2017-04-01 09:51:52,1
10154525859700415_10154526361800415,78502295414_10154525859700415,,"b'Micha Schneider: Merkel hat\'s bemerkt, Rente reicht nicht für alle...... Loriots Antwort auf diese fast schon kabarettistisch anmutende Feststellung im Stile einer Binsenweisheit des Entsetzens wäre ein lapidares ""Ach was?"" Meine höfliche, aber deutlich weniger komische Antwort lautet hier eher: Guten Morgen, Frau Kanzlerin! Schon auf den Beinen? Tja, Ihr Volk hat die Hausaufgaben bereits erledigt, die eigentlich zu Ihren staatstragenden Amtspflichten gehören. Denn dieses Volk, auch temporär ""Wähler"" genannt oder undifferenzierter als ""Bürger"" tituliert, ahnt, bzw. fürchtet diese nun von Ihnen kleinlaut dargebotene bittere Wahrheit bereits seit Ihrer ersten Amtsperiode. Jetzt aber weiß es endlich, was es zuvor nur ahnte und fürchtete.  Mit Verlaub, Frau Noch-Kanzlerin, nur zwei kleine Fragen am Rande (des gesellschaftlichen Zusammenbruchs):  1. Was haben Sie mit unserem sauer verdienten Geld angestellt?  2. Wann retten Sie zur Abwechslung mal nicht die Welt, sondern endlich das Land, in dessen Diensten Sie stehen? Einen schönen Tag noch! Epilog: Madame la Chanceli sollte statt Merkel eher ""Werkel"" heißen, denn was sich unsere First Lady erlaubt, ist ein tapsiges Herumwerkeln mit gleichzeitig absolviertem einbeinigen Hindernislaufen in einem Labyrinth der Fehlentscheidungen zum Unwohle ihres Landes. Sicher kann man hier nicht mehr von einer staatsmännisch-souveränen Politik im Sinne und zum Wohle Deutschlands sprechen.  Und ich wiederhole mich gerne: ""Germany first!"" ist gar kein so schlechtes Motto, wenn auch irgendwo abgekupfert. Sogar ernstzunehmende Wissenschaftler haben diesen Leitsatz (der leider noch kein solcher ist!) für den FOCUS auf theoretisches Herz, logische Nieren und praktische Tauglichkeit geprüft. Das Ergebnis wird einigen Weltrettern nicht gefallen haben. (Lesenswert sind diese Gedankenspiele alle Male!)  Mein eher ""populärwissenschaftliches"" Fazit: Bevor wir uns um die nie enden werdenden Probleme Somalias, der Ukraine oder Lummerlands kümmern, hat uns unsere eigene Nation zu interessieren! Und die Menschen, die in ihr leben! Nichts Anderes hätte hier Vorrang, wollte man als Politiker nicht jeglicher Vernunft entsagen und gezielt seinen Amtseid verletzen.  Hic Rhodus, hic salta, Angela! Micha Schneider  http://www.mittelbayerische.de/politik-nachrichten/merkel-rente-reicht-nicht-fuer-alle-21771-art1158368.html'",b'Emanuel Schäufele',2017-04-01 10:13:20,7
10154525859700415_10154527033985415,78502295414_10154525859700415,10154525859700415_10154526361800415,b'Exakt so ist es. Sehr gut geschrieben!',b'Max Blankow',2017-04-01 15:34:30,0
10154525859700415_10154527190510415,78502295414_10154525859700415,10154525859700415_10154526361800415,b'Richtig! Diese Frau gehört vor die Schranken eines Gerichtes!',b'Peter Voss',2017-04-01 17:03:41,1
